fulfillment_id,order_id,fulfillment_status,fulfillment_date,warehouse_id,warehouse_name,picker_id,picker_name,packer_id,packer_name,shipping_method,tracking_number,carrier_name,estimated_delivery,actual_delivery,delivery_notes,quality_check_passed,temperature_controlled,hazardous_material,created_at
FUL72921,ORD74722,Delivered,2025-03-05T01:24:57,WH005,Jazan Regional Warehouse,PICK5461,Richard Lopez,PACK1603,Carmen Powell,Express Delivery,TRK-79391702,Saudi Post,2025-10-09T14:39:08,,"Interest avoid south. Stand current leg customer new.
So give care realize. Section thing wonder name include her.",False,True,False,2025-10-04T23:50:36.416072
FUL80383,ORD45358,Delivered,2025-03-21T09:31:36,WH001,Riyadh Central Warehouse,PICK3140,Stephen Ray,PACK4998,Suzanne Ellis,Bulk Transport,TRK-29210432,Aramex,2025-10-07T01:48:30,,Mouth threat effect campaign form. Last plan coach family shake. Rock half series space let. Dinner stuff sometimes fire garden.,False,True,False,2025-10-04T23:50:36.418114
FUL57437,ORD87330,Delivered,2025-04-14T21:24:42,WH002,Jeddah Distribution Center,PICK4549,Troy Ramirez,PACK5265,Pedro Clements,Refrigerated Transport,TRK-50728456,Aldrees Logistics,2025-10-08T12:54:57,,"Hand part war news. Main state nice there as material lead pattern. Shoulder yourself both.
Particularly raise industry ready.",False,False,True,2025-10-04T23:50:36.419232
FUL35530,ORD28145,Delivered,2025-02-04T21:21:28,WH005,Jazan Regional Warehouse,PICK3479,Jerry Barnes,PACK1504,Nicholas Barrera,Refrigerated Transport,TRK-75713720,Aramex,2025-10-11T02:16:27,,"Live of give phone record bad. Western here cultural.
Medical president stuff organization likely throw push. By once near for.",True,True,True,2025-10-04T23:50:36.420032
FUL67592,ORD28050,Delivered,2025-03-10T22:53:41,WH003,Dammam Logistics Hub,PICK3481,Clifford Campbell,PACK6925,Tonya Nguyen,Refrigerated Transport,TRK-42288110,Aramex,2025-10-09T17:54:02,,"Scientist near turn local. Box production student beyond available discuss.
Your fish trip perhaps bit. Real prepare bed time decade hot.
Mother test baby catch population. Catch big right.",True,False,True,2025-10-04T23:50:36.420884
FUL56054,ORD36300,Delivered,2025-05-04T02:33:17,WH003,Dammam Logistics Hub,PICK3721,Kristen Sellers,PACK3809,Eric Torres,Express Delivery,TRK-68677859,DHL,2025-10-09T04:34:58,,"Become later cost. House movement determine alone. Project fall believe almost.
Factor born two same computer yes. Compare laugh idea thing fast fire.",True,True,True,2025-10-04T23:50:36.421647
FUL76961,ORD95175,Delivered,2025-06-17T22:01:13,WH002,Jeddah Distribution Center,PICK4632,Cheyenne Orozco,PACK3079,Kelly Flowers,Bulk Transport,TRK-12607457,Aldrees Logistics,2025-10-10T20:56:25,,Worker particular range simple drug hit once. Fight pass adult others so hit. Population firm sometimes report anything.,True,False,True,2025-10-04T23:50:36.422717
FUL51094,ORD68514,Delivered,2025-04-26T03:50:00,WH005,Jazan Regional Warehouse,PICK9367,John Phelps,PACK2996,Margaret Ramos,Refrigerated Transport,TRK-48136086,Aramex,2025-10-10T14:40:46,,"Save prevent pass simple west fund. Morning mouth rich speak answer visit.
Soon friend first call lawyer. Before decision which idea probably travel. Window store technology tough hold quickly.",True,False,False,2025-10-04T23:50:36.423383
FUL25034,ORD57360,Packed,2025-01-27T04:50:43,WH005,Jazan Regional Warehouse,PICK1323,Nancy Ruiz,PACK8276,Jasmine Thomas,Ground Transport,TRK-29871469,Aramex,2025-10-06T19:50:55,,Fight season mother challenge line. Management particular development resource later message difficult industry.,True,True,False,2025-10-04T23:50:36.423954
FUL40221,ORD14456,Delivered,2025-03-26T00:15:33,WH001,Riyadh Central Warehouse,PICK1806,Michael Santos,PACK9151,Kyle Ramirez,Bulk Transport,TRK-59727250,Aldrees Logistics,2025-10-08T12:09:35,,"Bag service accept meet fly newspaper. Term Mrs analysis professional ready through.
Nearly although way whose light. Away upon form expert.",True,True,True,2025-10-04T23:50:36.425395
FUL46881,ORD69978,Picked,2025-04-04T16:19:17,WH003,Dammam Logistics Hub,PICK4351,Brian Ward,PACK3234,Frank Stuart,Bulk Transport,TRK-22819127,Aldrees Logistics,2025-10-09T12:29:06,,"Success day box place bit. Doctor about range value.
Wind find garden strong professional light. Stage film war common agree participant bag. Mr professional former create area statement.",True,False,True,2025-10-04T23:50:36.431759
FUL22959,ORD89669,Delivered,2025-01-03T02:44:23,WH005,Jazan Regional Warehouse,PICK8970,Sydney Cruz,PACK7162,Jordan Odom,Refrigerated Transport,TRK-92581490,Saudi Post,2025-10-06T19:58:36,,"Arm point moment worker. Hospital military enough baby just continue.
Support personal market support space.",True,True,False,2025-10-04T23:50:36.436221
FUL12985,ORD72981,Delivered,2025-05-19T07:48:59,WH001,Riyadh Central Warehouse,PICK2455,Jill Thomas,PACK2418,James Bates,Refrigerated Transport,TRK-23554729,DHL,2025-10-10T09:48:06,,"Theory drug realize west but.
From her your. Director whom customer market future success.",True,True,False,2025-10-04T23:50:36.437529
FUL98261,ORD28198,Delivered,2025-06-15T08:06:33,WH005,Jazan Regional Warehouse,PICK2346,Mary Wilkins,PACK8203,Phillip Moss,Express Delivery,TRK-24501801,Aramex,2025-10-06T00:47:19,,"People down surface even PM. Short class face dog while carry peace.
Of show treatment. Do much strong marriage recently manage.",True,True,False,2025-10-04T23:50:36.438441
FUL79452,ORD38459,Delivered,2025-02-19T05:19:20,WH003,Dammam Logistics Hub,PICK3011,Nathaniel Welch,PACK4882,Katie Robinson,Ground Transport,TRK-47050939,Aldrees Logistics,2025-10-07T13:47:12,,"Get what few black general need whose. Administration worker support half measure west purpose.
Piece tree anything audience explain. Prove media car room.",True,True,False,2025-10-04T23:50:36.439930
FUL33470,ORD78955,Picked,2025-05-10T04:36:40,WH005,Jazan Regional Warehouse,PICK7527,Christina Goodwin,PACK7077,Teresa Cardenas,Express Delivery,TRK-21923929,Aldrees Logistics,2025-10-07T08:26:14,,"Skill show green best training. Reach yet ground start house. Blue late everyone go really follow tough.
Admit who employee rate budget popular hand region. Outside when find. Measure time my near.",True,False,False,2025-10-04T23:50:36.441664
FUL48312,ORD69977,Pending,2025-02-06T22:39:13,WH001,Riyadh Central Warehouse,PICK6529,Steven Gibbs,PACK9617,Jennifer Jenkins,Express Delivery,TRK-08811863,FedEx,2025-10-09T14:20:10,,"Research ground economic office decade job fill. New when thus before Mr.
Really oil seek watch father. By program without large which unit yet.",False,False,True,2025-10-04T23:50:36.448336
FUL84784,ORD36479,Delivered,2025-03-02T17:56:29,WH004,Yanbu Storage Facility,PICK4120,Robert Schneider,PACK7998,Michael Greene,Refrigerated Transport,TRK-73196957,Aldrees Logistics,2025-10-10T12:09:46,,"Fire ago energy look society. Support seek own win could score.
Sport race society stock term tough section. Enter decade now production wait well deep.",False,True,False,2025-10-04T23:50:36.449808
FUL87170,ORD45365,Delivered,2025-03-23T10:12:55,WH005,Jazan Regional Warehouse,PICK8552,Brandon Cooper,PACK7552,Kelly Roberts DVM,Ground Transport,TRK-03239503,Aldrees Logistics,2025-10-09T12:29:21,,"Audience growth heavy.
Middle item pay idea. Mr important four contain soon country financial. Whole bit media late herself ground.
Another history reality which. Hotel admit high time.",True,False,False,2025-10-04T23:50:36.450801
FUL71664,ORD46820,Delivered,2025-06-13T14:53:52,WH001,Riyadh Central Warehouse,PICK4302,John Reed,PACK2189,Nicholas Smith,Refrigerated Transport,TRK-51459408,DHL,2025-10-08T05:49:24,,"Better road account official reason morning once phone. Bring course ground note.
Particular before check reach. Truth magazine mouth social.",True,True,False,2025-10-04T23:50:36.451586
FUL16922,ORD57615,Delivered,2025-03-26T15:24:35,WH002,Jeddah Distribution Center,PICK3169,Spencer Crane,PACK6946,Billy Ford,Bulk Transport,TRK-90449775,Aldrees Logistics,2025-10-07T17:13:31,,"Black executive property commercial rather form. Choose cell ago defense allow.
Image above response rule. Enough old call the.",False,True,False,2025-10-04T23:50:36.452498
FUL41544,ORD17122,Packed,2025-06-01T11:46:31,WH001,Riyadh Central Warehouse,PICK7797,Patricia Thomas,PACK8472,Edward Rush,Refrigerated Transport,TRK-04305337,Aldrees Logistics,2025-10-07T11:58:08,,"Technology upon shake pay figure choice someone. Form sign hotel.
Court weight drive clearly sign face radio save. Song former across type lay have. Fly call enter include.",True,False,False,2025-10-04T23:50:36.453250
FUL67169,ORD20158,Delivered,2025-04-20T16:39:06,WH005,Jazan Regional Warehouse,PICK5193,Frederick Kelley,PACK6958,Shelia Velasquez,Bulk Transport,TRK-95910539,Saudi Post,2025-10-08T23:25:28,,"Senior action purpose protect article inside from.
Example employee newspaper stage first behind as. Coach author budget often.",False,False,False,2025-10-04T23:50:36.453858
FUL91695,ORD73626,Delivered,2025-05-29T13:39:17,WH004,Yanbu Storage Facility,PICK5965,Matthew Alvarez,PACK5909,Lisa Small,Express Delivery,TRK-58166278,Aramex,2025-10-06T03:40:23,,"Reduce church challenge art itself.
West serve break certain.
Hotel information research same.
Set and wish community. Base small practice growth stop clearly.",True,True,True,2025-10-04T23:50:36.454503
FUL39276,ORD35774,Shipped,2025-01-16T14:38:01,WH004,Yanbu Storage Facility,PICK1383,Joseph Mcclain,PACK6622,Angela Lowe,Refrigerated Transport,TRK-24293571,Aramex,2025-10-09T02:13:08,,"Leg interest TV election between environmental really. You phone leg many project. Many recognize brother.
Anyone true minute. Science even letter buy. Bank deal among dog economy hotel daughter.",False,True,True,2025-10-04T23:50:36.455141
FUL53278,ORD32778,Delivered,2025-04-28T12:44:16,WH002,Jeddah Distribution Center,PICK2848,William Brock,PACK5393,Jessica Cruz,Ground Transport,TRK-42375643,DHL,2025-10-11T02:06:55,,"Song none I production wish force.
Use next actually economy writer design. National man shoulder share left himself.
Member throw interest green develop past.",False,True,False,2025-10-04T23:50:36.455819
FUL81777,ORD30841,Shipped,2025-04-12T21:40:23,WH001,Riyadh Central Warehouse,PICK4781,Matthew Bartlett,PACK7082,Diana Brown,Express Delivery,TRK-05233718,DHL,2025-10-06T16:48:17,,"Almost would at. I relate prove realize true example.
Shoulder partner imagine rest man policy again. Important that particular safe process high.",True,True,False,2025-10-04T23:50:36.456534
FUL44896,ORD80016,Delivered,2025-06-09T01:37:49,WH001,Riyadh Central Warehouse,PICK2541,Robert Nelson,PACK4750,Anita Melton MD,Ground Transport,TRK-29563701,FedEx,2025-10-09T11:37:13,,"Ball carry imagine speak. Class pass star health exactly heavy.
Charge too director catch same agency. Per about set reflect.",True,True,False,2025-10-04T23:50:36.457166
FUL76474,ORD14368,Delivered,2025-02-05T06:24:25,WH005,Jazan Regional Warehouse,PICK6370,Sierra Smith,PACK1141,Joseph Krause,Bulk Transport,TRK-72953100,DHL,2025-10-08T05:13:28,,"Throw nor organization all born majority. Man eat less indicate.
We party top relate admit base.",True,False,True,2025-10-04T23:50:36.457755
FUL50321,ORD45290,Shipped,2025-06-28T04:44:03,WH003,Dammam Logistics Hub,PICK2602,Lauren Morgan,PACK8577,Heather Miller,Refrigerated Transport,TRK-83464878,Aramex,2025-10-08T23:34:38,,"Animal across activity most. Authority possible far themselves claim than contain.
Training interview scene may house defense. Art network six arrive human lot hope.",False,True,True,2025-10-04T23:50:36.458331
FUL61547,ORD99443,Shipped,2025-01-06T00:52:00,WH001,Riyadh Central Warehouse,PICK5950,Carolyn Morris,PACK5416,Karen Fisher,Ground Transport,TRK-94633470,FedEx,2025-10-11T23:06:50,,Environmental threat none source part say sometimes. So price whole western room. Establish hot middle clear without six operation.,True,True,True,2025-10-04T23:50:36.464131
FUL35976,ORD86703,Delivered,2025-01-05T14:41:01,WH005,Jazan Regional Warehouse,PICK9101,Robert Wood,PACK9445,Anna Brown,Express Delivery,TRK-50795948,FedEx,2025-10-08T22:46:20,,"Order stuff order feeling write candidate company. Staff choice garden discover military possible name. Question simple structure season.
Partner interesting relate claim break audience everyone.",True,False,True,2025-10-04T23:50:36.466258
FUL54102,ORD12528,Shipped,2025-06-29T14:57:33,WH002,Jeddah Distribution Center,PICK9825,Andrew Johnson,PACK2907,Willie Collins,Ground Transport,TRK-76869202,DHL,2025-10-11T02:54:37,,"Purpose as real. Professional several box across boy great main. Explain wish believe explain indicate.
Agree white cover method section. Often together cause edge.",True,True,False,2025-10-04T23:50:36.467723
FUL70900,ORD77213,Delivered,2025-03-21T22:37:07,WH001,Riyadh Central Warehouse,PICK1719,Mary Martinez,PACK4734,Anne Alexander,Express Delivery,TRK-12222628,FedEx,2025-10-08T02:06:44,,Section take court notice your get only. Once physical time return determine might. Field rich worry door most make maybe.,True,True,True,2025-10-04T23:50:36.468603
FUL60311,ORD23407,Delivered,2025-05-11T08:38:03,WH005,Jazan Regional Warehouse,PICK8750,Sarah Castro,PACK2621,Wendy Bradshaw,Bulk Transport,TRK-92711313,Aldrees Logistics,2025-10-11T08:13:42,,"Factor account go. Attention trip always know. Young color light become our five.
Air have year investment reveal. Rock Mrs from wonder kid respond white.",True,True,True,2025-10-04T23:50:36.469446
FUL84008,ORD97890,Delivered,2025-05-19T10:26:34,WH002,Jeddah Distribution Center,PICK1546,Shannon Murillo,PACK8631,James Gibson,Ground Transport,TRK-64850757,Aramex,2025-10-07T11:44:15,,Its wall remember keep because marriage. Reach determine your national political. Yes three choice.,True,False,False,2025-10-04T23:50:36.470179
FUL83763,ORD33246,Delivered,2025-04-05T07:06:04,WH004,Yanbu Storage Facility,PICK4151,Madison Taylor,PACK3897,Tyler Krueger,Ground Transport,TRK-11252115,FedEx,2025-10-08T14:28:21,,"Expect director author. Card trade major point possible huge. Poor ground throw push able process.
Energy provide price understand black south. Center section evidence point.",True,False,True,2025-10-04T23:50:36.470870
FUL69752,ORD28668,Delivered,2025-03-01T22:21:59,WH002,Jeddah Distribution Center,PICK5328,Carl Palmer,PACK2477,Kenneth Fernandez,Bulk Transport,TRK-38956041,Aramex,2025-10-09T05:20:17,,"Edge can PM paper eight a interview. Long require recent night feel ok direction. Week red very describe can from show.
Factor smile them watch pay gun.",False,False,False,2025-10-04T23:50:36.471468
FUL36854,ORD68973,Delivered,2025-06-12T13:13:26,WH001,Riyadh Central Warehouse,PICK3212,Theresa Lin,PACK1826,Mary Arnold,Ground Transport,TRK-18568287,Aldrees Logistics,2025-10-06T12:16:21,,"Walk fish reason why. Difference discover full listen trip.
World these cover. Must kid guess home none method work. Manager medical serve view military season job.",True,False,True,2025-10-04T23:50:36.472371
FUL26128,ORD77917,Shipped,2025-04-25T01:46:08,WH005,Jazan Regional Warehouse,PICK5399,Jack Mitchell,PACK8313,Jeffrey Smith,Ground Transport,TRK-69275049,Aldrees Logistics,2025-10-06T05:10:33,,"Operation prevent most many hand. Simple by out head debate seek look. Blue close commercial personal begin side.
Among clear simply deal write. Treat somebody whole case could series like.",True,True,False,2025-10-04T23:50:36.473592
FUL17697,ORD36079,Delivered,2025-01-14T21:54:32,WH005,Jazan Regional Warehouse,PICK5665,Henry Ball,PACK6339,Shelly Smith,Ground Transport,TRK-38626233,Aldrees Logistics,2025-10-08T09:50:56,,"Require major check million take.
Hour unit information age star usually. Country wait computer book.
Song ahead team item. Suddenly suffer beat system.",False,True,False,2025-10-04T23:50:36.474272
FUL66897,ORD48249,Delivered,2025-05-06T05:26:22,WH004,Yanbu Storage Facility,PICK3444,Tiffany Cox,PACK8088,Amanda Randolph,Bulk Transport,TRK-76883460,Aramex,2025-10-09T16:07:29,,Price member organization traditional drop already still stand. Interest eat want force score without.,False,True,True,2025-10-04T23:50:36.481462
FUL62909,ORD71025,Delivered,2025-06-21T03:28:19,WH001,Riyadh Central Warehouse,PICK5259,Amy Mendez,PACK5765,Taylor Hill,Ground Transport,TRK-07572905,DHL,2025-10-11T17:52:50,,"Character color phone service power treatment. Six key campaign official smile cold nation. Let out unit four maybe past executive these.
Surface field parent present buy.",True,True,False,2025-10-04T23:50:36.484321
FUL16994,ORD10676,Packed,2025-01-18T23:48:45,WH004,Yanbu Storage Facility,PICK2038,Christina Cook,PACK6508,Rachael Mooney,Bulk Transport,TRK-26694184,Aramex,2025-10-11T02:17:29,,"Culture listen future blood fall opportunity travel. Plan far man each push.
Body film agent chance understand. Personal else foreign serve figure catch by.",True,False,False,2025-10-04T23:50:36.486551
FUL80456,ORD52725,Delivered,2025-01-13T20:09:35,WH004,Yanbu Storage Facility,PICK5899,Danielle Cline,PACK4016,Robyn Hammond,Bulk Transport,TRK-33536742,Saudi Post,2025-10-08T06:17:52,,"Painting last figure. Thus result sea however board. Economic road agent rise day sign.
Investment family hotel skin improve speech. Seem often must green.",True,True,True,2025-10-04T23:50:36.490574
FUL38745,ORD36086,Delivered,2025-05-11T01:46:19,WH001,Riyadh Central Warehouse,PICK8392,Sheila Davis,PACK2858,Justin Williams,Bulk Transport,TRK-12564978,Aldrees Logistics,2025-10-09T08:03:09,,"Thousand table reality time small. Common prevent market music forward each. Imagine ready glass threat maybe look.
Bed whose agent than west look. Spend must soldier feel.",False,True,True,2025-10-04T23:50:36.501206
FUL29125,ORD92416,Delivered,2025-02-26T11:12:18,WH005,Jazan Regional Warehouse,PICK9536,Diana Proctor,PACK4836,Adam Wolf,Express Delivery,TRK-90277648,Aldrees Logistics,2025-10-08T19:29:44,,Choice color fact. Inside market traditional onto look admit. Change possible laugh matter free picture class.,False,False,False,2025-10-04T23:50:36.504078
FUL89850,ORD74277,Delivered,2025-03-17T20:25:18,WH001,Riyadh Central Warehouse,PICK8292,Kim Evans,PACK5616,Jeffrey Rush,Ground Transport,TRK-30924105,Aramex,2025-10-09T18:54:40,,Bit continue several wish everything ok make. Decision line area because process. Move rate pass follow perform. Actually else often tough attack beautiful response.,True,True,True,2025-10-04T23:50:36.505839
FUL40074,ORD74889,Packed,2025-01-18T09:28:03,WH005,Jazan Regional Warehouse,PICK9127,Justin Arroyo,PACK2749,Doris Gilbert,Refrigerated Transport,TRK-09748993,Saudi Post,2025-10-11T05:59:58,,"Situation sing yes win attack firm company. Day total nice over alone clearly possible matter.
Two everyone let career each country language cup.",True,False,True,2025-10-04T23:50:36.507438
FUL13619,ORD25455,Delivered,2025-01-18T14:24:44,WH004,Yanbu Storage Facility,PICK1765,Wendy Cox,PACK5235,Cynthia Bryant,Refrigerated Transport,TRK-67495724,Aramex,2025-10-10T12:12:01,,"Present camera professional simple magazine available result their. Involve world reason into.
Age south age have tax ask official. Capital parent difference nation. Both may without keep.",True,False,False,2025-10-04T23:50:36.509442
FUL79072,ORD93154,Delivered,2025-06-11T22:03:54,WH004,Yanbu Storage Facility,PICK6739,Bonnie Hoover,PACK7816,Autumn Turner,Ground Transport,TRK-12654305,Aramex,2025-10-10T19:02:30,,"Run describe my force memory appear serious. Mouth policy certain believe.
History various image wide key. Option send mother big tend. Force recognize politics little.",True,True,True,2025-10-04T23:50:36.511257
FUL60749,ORD26399,Shipped,2025-05-02T05:28:37,WH004,Yanbu Storage Facility,PICK6000,Joel Myers,PACK9977,Alicia Jones,Bulk Transport,TRK-97619961,FedEx,2025-10-10T07:59:56,,"Girl expect federal investment clear.
Owner and machine interest color.
Among number station son do. Face tough law leader quality blood.",True,True,True,2025-10-04T23:50:36.515013
FUL88897,ORD41518,Shipped,2025-02-14T08:53:15,WH004,Yanbu Storage Facility,PICK6363,Michelle Garrett,PACK5905,Justin Smith,Express Delivery,TRK-43133020,Aldrees Logistics,2025-10-10T08:47:28,,Method several knowledge dark computer interesting follow. Magazine sport card walk learn he fall.,True,False,False,2025-10-04T23:50:36.521642
FUL64365,ORD58638,Packed,2025-01-15T21:50:37,WH004,Yanbu Storage Facility,PICK2821,Jennifer Carrillo,PACK5197,Vicki Edwards,Bulk Transport,TRK-16545278,Aldrees Logistics,2025-10-07T14:45:28,,Letter which interesting past view officer. Hold far long picture. Down machine color unit some point.,False,True,True,2025-10-04T23:50:36.524464
FUL19763,ORD33394,Pending,2025-04-12T06:22:11,WH003,Dammam Logistics Hub,PICK2312,Harold Ramos,PACK9447,Eric Parker,Ground Transport,TRK-23402142,Aldrees Logistics,2025-10-08T15:47:57,,"Where little actually court. Charge small visit sister set low game. Race level each fund above. Professor yard bill.
Provide respond current per movement show level. Four house behind cover mean.",False,False,False,2025-10-04T23:50:36.533175
FUL39641,ORD85946,Picked,2025-04-07T01:41:49,WH004,Yanbu Storage Facility,PICK3567,Alexander Lawrence,PACK4534,Katrina Miller,Bulk Transport,TRK-85235994,Aramex,2025-10-10T21:28:58,,"Finally skin business vote indicate school direction. Face board along dream product.
Change young industry soldier method. Part record eye allow suggest yet contain.",True,False,False,2025-10-04T23:50:36.538427
FUL98246,ORD59025,Delivered,2025-03-19T14:06:34,WH004,Yanbu Storage Facility,PICK4744,Laura Casey,PACK2804,Kevin Pearson,Ground Transport,TRK-86614289,Aramex,2025-10-06T08:01:14,,"Allow pay whose difficult. Structure plant month. High drop red dinner day suggest deal operation.
Lead herself summer. Medical early know they country base federal.",True,True,True,2025-10-04T23:50:36.541346
FUL96726,ORD87895,Shipped,2025-01-21T16:07:25,WH003,Dammam Logistics Hub,PICK3759,Penny Lang,PACK4451,Tim Jensen,Refrigerated Transport,TRK-25864932,DHL,2025-10-06T12:45:53,,"Trial summer exist everybody.
Rise teacher their fight range first. Figure report research continue. Operation young success from career store subject.",False,False,True,2025-10-04T23:50:36.545855
FUL79292,ORD37524,Picked,2025-02-14T16:15:45,WH003,Dammam Logistics Hub,PICK1381,Mitchell Hawkins,PACK9873,Richard Duncan,Express Delivery,TRK-99871816,Aramex,2025-10-06T13:39:36,,"Up hear budget same begin every. Well box same garden remain.
Hair help rest sign. Anything not already vote beautiful break impact.",True,True,True,2025-10-04T23:50:36.549085
FUL73245,ORD36158,Delivered,2025-03-13T22:46:28,WH004,Yanbu Storage Facility,PICK5398,Shane Turner,PACK3310,Robert Hudson,Bulk Transport,TRK-53881641,Aramex,2025-10-07T01:48:04,,Share have miss increase senior. Hair then natural pattern control rule. Instead such such still without such. Anything never American word where set now.,True,False,True,2025-10-04T23:50:36.550781
FUL23960,ORD51379,Picked,2025-04-10T22:29:34,WH003,Dammam Logistics Hub,PICK1177,Michelle Fitzgerald,PACK9616,Chelsea Rose,Refrigerated Transport,TRK-48800879,DHL,2025-10-08T18:47:19,,"Magazine investment performance. Degree director generation discussion.
So song PM sell language indeed race. Public notice small. Tax note sense.",False,True,False,2025-10-04T23:50:36.552021
FUL40405,ORD64656,Delivered,2025-03-19T03:26:04,WH003,Dammam Logistics Hub,PICK3662,Anna Johnson,PACK9687,Daniel Jackson,Refrigerated Transport,TRK-40609195,FedEx,2025-10-08T05:55:51,,Drug traditional occur three coach wonder. Today again information subject also different often. Environment seek drive learn.,True,False,False,2025-10-04T23:50:36.553132
FUL18465,ORD79435,Delivered,2025-04-16T21:10:58,WH003,Dammam Logistics Hub,PICK3660,David Alvarez,PACK6794,Andre Smith,Bulk Transport,TRK-12951184,Aldrees Logistics,2025-10-08T07:17:00,,"Evening system free cold east. Seek himself bring away enjoy clearly head.
Last right put possible. Employee still worker character early trip entire. Energy image small lawyer.",False,False,True,2025-10-04T23:50:36.554894
FUL32851,ORD89753,Delivered,2025-04-17T15:45:29,WH002,Jeddah Distribution Center,PICK6085,Jordan Peterson,PACK8062,Shane Ramsey,Ground Transport,TRK-20147649,FedEx,2025-10-11T05:10:45,,"Seven enjoy position same want act.
Line two energy range thought. Government else president door yeah. Television across interest realize identify their allow.",True,True,True,2025-10-04T23:50:36.556248
FUL15597,ORD58054,Delivered,2025-06-02T10:48:33,WH003,Dammam Logistics Hub,PICK5249,Brandon Wells,PACK3450,Meredith Walker,Express Delivery,TRK-33598972,Saudi Post,2025-10-06T03:41:41,,Without what agreement shoulder. Such forget owner court early list. Respond where job state ahead others. Want series section concern realize hope society.,True,False,False,2025-10-04T23:50:36.557055
FUL17732,ORD56455,Delivered,2025-05-17T07:52:23,WH003,Dammam Logistics Hub,PICK4408,John Weeks,PACK7367,Jared Mendoza,Ground Transport,TRK-05007505,Aramex,2025-10-06T09:34:02,,"Daughter building discover summer themselves.
Entire medical these would sure person different. Daughter face else between believe strategy kitchen.",True,True,False,2025-10-04T23:50:36.558064
FUL30336,ORD50926,Delivered,2025-06-20T11:46:31,WH004,Yanbu Storage Facility,PICK9466,Michael Miller,PACK9334,Lori Mathews,Express Delivery,TRK-24042342,FedEx,2025-10-10T01:05:23,,Alone face child thought step media interview. Much describe minute prove growth exactly federal. Bed discover others although young.,False,True,False,2025-10-04T23:50:36.562665
FUL31030,ORD81841,Delivered,2025-04-20T16:41:55,WH002,Jeddah Distribution Center,PICK3911,Michael Mcbride,PACK2208,Adrienne Stephens,Refrigerated Transport,TRK-69385348,Aramex,2025-10-10T00:05:45,,"Fill large leader staff talk standard you.
Themselves scientist new century. Visit ok then firm per third window.",True,True,True,2025-10-04T23:50:36.564384
FUL73556,ORD14329,Delivered,2025-01-13T22:59:34,WH003,Dammam Logistics Hub,PICK6887,Laura Cole,PACK5061,Kathryn Moore,Express Delivery,TRK-39519899,Saudi Post,2025-10-10T05:33:45,,"Include claim drive kid open ball.
Consider standard movie represent which. Herself manage talk.
Thus couple society student officer example.",False,True,False,2025-10-04T23:50:36.566228
FUL57554,ORD63747,Delivered,2025-05-20T01:20:12,WH002,Jeddah Distribution Center,PICK1393,Nichole Lynch,PACK8940,Sarah Hernandez,Refrigerated Transport,TRK-03839970,Aramex,2025-10-06T05:40:12,,"Certain parent girl several bit. South kid expert fund structure.
Item wife dream never white field field.
Space include poor whether. Quality science rule middle carry wife analysis.",True,False,False,2025-10-04T23:50:36.568122
FUL78283,ORD66078,Shipped,2025-05-01T15:53:02,WH005,Jazan Regional Warehouse,PICK2843,Sophia Carlson,PACK3756,Terrence Rivera,Express Delivery,TRK-88825648,Saudi Post,2025-10-11T14:54:31,,First ready production experience say prevent order. Purpose true manage agreement. Its building notice type maybe walk garden.,True,True,False,2025-10-04T23:50:36.590989
FUL52417,ORD61764,Shipped,2025-02-05T23:56:06,WH005,Jazan Regional Warehouse,PICK9039,Eric Snyder,PACK3172,Linda Mcclure,Ground Transport,TRK-94835834,Aldrees Logistics,2025-10-11T12:26:18,,Just watch quickly body billion. Should since operation once sport. School mention necessary we. Always trouble sort word.,True,True,True,2025-10-04T23:50:36.603243
FUL72541,ORD44631,Packed,2025-06-20T17:30:04,WH004,Yanbu Storage Facility,PICK6599,Albert White,PACK8520,Darrell Watson,Refrigerated Transport,TRK-21281678,FedEx,2025-10-10T22:35:25,,"Treat else responsibility until ball none. Too reflect successful play business hundred.
Really remember western represent color.",False,True,True,2025-10-04T23:50:36.606020
FUL13872,ORD98975,Delivered,2025-06-29T20:48:09,WH001,Riyadh Central Warehouse,PICK5566,Ashley Barnes,PACK2084,Anthony Ellis,Ground Transport,TRK-69918861,FedEx,2025-10-11T13:36:22,,"Exactly other always project. Must purpose financial modern. Audience beat peace push support scene car.
Wait station network defense. Town true by kid impact against. People give whatever against.",True,True,True,2025-10-04T23:50:36.607662
FUL24268,ORD91797,Delivered,2025-01-19T04:35:02,WH005,Jazan Regional Warehouse,PICK6978,Ryan Ayala,PACK5735,Heather Kirby,Refrigerated Transport,TRK-15806184,FedEx,2025-10-09T12:13:57,,"Owner case pay far provide. Drive skill for check. Store chair the.
Gas product main say least. Including member explain compare fact. Then reason street resource.",True,False,False,2025-10-04T23:50:36.620023
FUL52201,ORD65056,Delivered,2025-05-12T19:16:09,WH002,Jeddah Distribution Center,PICK3353,Samantha Martin,PACK5650,Alexander Downs,Bulk Transport,TRK-90584557,DHL,2025-10-10T11:03:58,,Opportunity garden wrong. Strong large no spend whole. Thus baby dark care one card public. Enter wrong sport drive capital give modern.,True,True,False,2025-10-04T23:50:36.621612
