order_id,customer_id,order_date,order_status,payment_status,total_amount_sar,currency,order_type,priority,delivery_date,delivery_address,delivery_city,special_instructions,payment_terms,discount_percent,tax_amount_sar,shipping_cost_sar,created_by,approved_by,created_at,updated_at
ORD27699,CUST1970,2025-02-26T15:46:22,Delivered,Paid,2767.58,SAR,Petrochemicals,Medium,2025-10-12T20:26:23,"4160 Calderon Glens
Martinburgh, NM 45342",Abha,Hazardous materials,Net 30,12.9,431.77,398.36,Gregory Mercado,Russell Williams,2025-10-04T23:50:16.469377,2025-10-04T23:50:16.469388
ORD70915,CUST7288,2025-06-05T14:07:46,Delivered,Pending,4617.22,SAR,Fuel Delivery,Low,2025-10-07T06:41:25,"170 Ashley Extensions
West Jeffrey, AZ 52801",Jazan,Express delivery,Prepaid,2.58,436.55,330.04,Brandon Clark,Chad Morris,2025-10-04T23:50:16.474553,2025-10-04T23:50:16.474556
ORD30685,CUST5026,2025-04-11T10:09:12,In Transit,Partial,3013.47,SAR,Fuel Delivery,Low,2025-10-15T00:16:12,"24055 Maureen Viaduct Apt. 461
North Heidi, GU 48397",Riyadh,Hazardous materials,COD,3.48,242.52,695.58,Darlene Allen,Tracy Blake,2025-10-04T23:50:16.481418,2025-10-04T23:50:16.481423
ORD63796,CUST7776,2025-06-22T23:48:13,Pending,Paid,10977.47,SAR,Petrochemicals,High,2025-10-06T21:35:07,"378 James Coves
Amyberg, OR 97185",Jazan,No special requirements,Net 15,4.05,296.47,692.12,Michael Ramirez,Kenneth Wilson,2025-10-04T23:50:16.505275,2025-10-04T23:50:16.505280
ORD12823,CUST4007,2025-05-06T11:30:19,Delivered,Paid,15842.74,SAR,Petrochemicals,High,2025-10-28T22:30:56,"42184 Wilson Causeway
South Davidside, MH 01691",Riyadh,Express delivery,Prepaid,7.97,351.83,702.3,Rebecca Jackson,Lisa Jones,2025-10-04T23:50:16.515275,2025-10-04T23:50:16.515280
ORD17986,CUST5224,2025-01-18T21:33:57,Shipped,Paid,25675.47,SAR,Bulk Fuel,High,2025-10-19T04:22:37,"USNS Noble
FPO AA 18147",Jazan,Express delivery,Net 15,1.89,229.5,463.22,William Montoya,William Cross,2025-10-04T23:50:16.523181,2025-10-04T23:50:16.523185
ORD66819,CUST3918,2025-03-27T21:09:04,Delivered,Paid,2121.27,SAR,Fuel Delivery,Low,2025-10-30T06:17:57,"365 Taylor Drives
Littleview, OK 71885",Yanbu,No special requirements,Prepaid,3.01,359.75,407.58,Stephanie Norman,Victor Richardson,2025-10-04T23:50:16.524915,2025-10-04T23:50:16.524918
ORD27238,CUST3935,2025-03-05T02:52:11,Shipped,Paid,83768.72,SAR,Bulk Fuel,High,2025-11-01T09:27:00,"6070 Rose Common Suite 460
Brandtstad, NV 06252",Abha,No special requirements,Net 30,12.36,179.46,669.35,Danielle Bush,Paula Smith,2025-10-04T23:50:16.537051,2025-10-04T23:50:16.537056
ORD60613,CUST8251,2025-03-29T19:56:37,Delivered,Pending,25608.73,SAR,Equipment,High,2025-11-02T03:53:40,"9301 Drake Bypass Apt. 165
Riveramouth, MI 16972",Najran,No special requirements,Prepaid,0.5,431.2,620.05,Scott Berg,Sarah Velasquez,2025-10-04T23:50:16.540343,2025-10-04T23:50:16.540347
ORD99501,CUST5136,2025-05-06T05:28:44,Delivered,Paid,13430.75,SAR,Petrochemicals,High,2025-11-03T18:17:12,"35360 Garcia Dale
East Crystalmouth, OR 09693",Hofuf,Handle with care,Net 30,3.91,297.06,120.64,Adam Mejia,Ricardo Pearson,2025-10-04T23:50:16.553848,2025-10-04T23:50:16.553851
ORD51374,CUST5739,2025-05-02T14:50:48,In Transit,Paid,84345.12,SAR,Bulk Fuel,Low,2025-11-01T21:11:45,"22605 Andre Shores Suite 856
Villarrealside, GA 87652",Jubail,Handle with care,Net 30,12.14,252.17,255.31,John Snow,Michelle Whitaker,2025-10-04T23:50:16.556675,2025-10-04T23:50:16.556680
ORD46625,CUST4789,2025-01-20T09:22:08,In Transit,Paid,86787.78,SAR,Bulk Fuel,Medium,2025-11-02T04:58:09,"66847 Joseph Club Suite 912
West Mary, NY 17859",Hofuf,Hazardous materials,Net 15,7.3,267.09,214.92,Aaron Pollard,Lori Thomas,2025-10-04T23:50:16.558306,2025-10-04T23:50:16.558309
ORD44908,CUST7451,2025-01-20T03:35:57,Delivered,Paid,78484.6,SAR,Bulk Fuel,Low,2025-10-11T19:15:24,"5641 Wood Fall
North Tina, AK 67832",Dammam,Handle with care,Net 15,2.91,279.94,537.3,Michelle Cruz,Trevor Flynn,2025-10-04T23:50:16.565766,2025-10-04T23:50:16.565772
ORD29858,CUST6815,2025-06-18T02:59:16,In Transit,Pending,18957.54,SAR,Petrochemicals,High,2025-10-25T14:59:50,"7949 Kimberly Vista
Donaldland, WV 69293",Abha,Express delivery,Net 15,11.76,270.05,335.21,Jenny Williams,Andrew Stevenson,2025-10-04T23:50:16.568766,2025-10-04T23:50:16.568775
ORD16310,CUST7472,2025-03-11T20:16:03,Delivered,Paid,49611.47,SAR,Equipment,Low,2025-10-24T02:30:29,"355 Rodriguez Centers Suite 325
West Carolborough, OH 66730",Jubail,Temperature controlled,COD,2.92,321.1,694.26,James Diaz,Jennifer Yoder,2025-10-04T23:50:16.572096,2025-10-04T23:50:16.572100
ORD68604,CUST5691,2025-04-12T09:21:42,Delivered,Pending,27127.24,SAR,Bulk Fuel,Low,2025-10-09T17:23:04,"12014 Patricia Route
Savageburgh, MA 71913",Hofuf,Hazardous materials,Net 15,11.29,155.32,722.76,Sarah Anderson,Donald Hobbs,2025-10-04T23:50:16.574227,2025-10-04T23:50:16.574231
ORD56002,CUST7519,2025-02-16T08:34:14,Delivered,Pending,4403.03,SAR,Fuel Delivery,High,2025-10-27T12:46:16,"14830 Nancy Trafficway
New Amanda, ND 83074",Jeddah,No special requirements,Net 30,3.15,342.72,528.75,Deborah Dickson,Teresa Sherman,2025-10-04T23:50:16.581623,2025-10-04T23:50:16.581627
ORD66066,CUST5693,2025-04-23T12:21:24,Delivered,Paid,57384.8,SAR,Bulk Fuel,Low,2025-10-12T15:01:33,"03113 Danielle Dale Suite 561
Jasminefort, ME 56201",Jeddah,No special requirements,Net 30,7.36,374.36,329.56,Christina Stephens,Johnny Klein,2025-10-04T23:50:16.602089,2025-10-04T23:50:16.602100
ORD34336,CUST4965,2025-03-20T08:22:24,Delivered,Partial,23679.41,SAR,Equipment,Medium,2025-10-10T11:40:59,"5386 Patterson Forges
Lake Belinda, KY 87578",Dammam,Express delivery,Net 30,5.61,80.83,676.42,Tanya Todd,Stephen Bennett,2025-10-04T23:50:16.604426,2025-10-04T23:50:16.604430
ORD81577,CUST9433,2025-03-25T11:55:42,Confirmed,Pending,3314.04,SAR,Fuel Delivery,Low,2025-11-03T16:02:27,"PSC 2263, Box 9407
APO AE 31545",Hofuf,Express delivery,Prepaid,14.6,170.38,516.08,Robin Mills,Timothy Osborne,2025-10-04T23:50:16.606591,2025-10-04T23:50:16.606596
ORD85180,CUST3298,2025-05-06T11:08:45,Delivered,Paid,617.53,SAR,Services,Medium,2025-10-08T01:43:49,"35068 Ray Valleys
Loveburgh, AL 69477",Najran,Hazardous materials,Prepaid,6.67,237.7,904.26,Susan Miranda,Cynthia Johnson,2025-10-04T23:50:16.615117,2025-10-04T23:50:16.615124
ORD90305,CUST9343,2025-04-22T11:29:08,Delivered,Paid,9239.49,SAR,Equipment,Medium,2025-10-06T02:56:10,"PSC 0162, Box 4152
APO AA 96811",Hofuf,Temperature controlled,Net 15,10.39,323.13,462.55,Andrea Randolph,Michael Johnson,2025-10-04T23:50:16.619680,2025-10-04T23:50:16.619688
ORD70269,CUST1895,2025-05-26T08:18:25,Delivered,Paid,16116.69,SAR,Equipment,High,2025-10-21T04:25:08,"411 Jeff Drive Apt. 279
Russellland, FM 23330",Jubail,No special requirements,Net 30,13.81,333.11,606.32,Jeffrey Brooks,John Edwards,2025-10-04T23:50:16.623085,2025-10-04T23:50:16.623090
ORD45356,CUST2458,2025-03-29T10:32:04,Delivered,Pending,35784.92,SAR,Equipment,Low,2025-10-16T20:02:57,"33652 Dorsey Harbors Suite 579
Stacyshire, TN 87874",Jubail,No special requirements,Prepaid,9.43,190.42,236.36,Robin Brooks,Gwendolyn Moore,2025-10-04T23:50:16.637316,2025-10-04T23:50:16.637322
ORD56700,CUST9219,2025-06-08T10:14:12,Delivered,Partial,85508.95,SAR,Bulk Fuel,Medium,2025-10-27T01:45:21,"06536 Daniel View
Jeremyfurt, NE 21428",Dammam,Handle with care,Net 30,12.58,197.78,630.47,Jeremiah Benson,Jennifer Ellis,2025-10-04T23:50:16.654316,2025-10-04T23:50:16.654320
ORD94280,CUST1267,2025-02-21T04:05:06,Processing,Pending,22248.9,SAR,Equipment,Low,2025-11-03T19:38:36,"189 Hensley Falls Apt. 674
Port William, AS 72008",Taif,Hazardous materials,Net 30,8.81,195.49,142.74,Brett Miller,Javier Johnson,2025-10-04T23:50:16.656696,2025-10-04T23:50:16.656700
ORD83300,CUST5507,2025-01-30T05:08:03,Delivered,Paid,29442.73,SAR,Equipment,High,2025-10-19T16:14:42,"USNV Vasquez
FPO AP 20611",Hofuf,Express delivery,Prepaid,7.82,177.81,882.82,Jose Harris,Sara Brown,2025-10-04T23:50:16.658041,2025-10-04T23:50:16.658043
ORD18295,CUST2317,2025-06-15T02:10:08,Delivered,Partial,3789.26,SAR,Services,Medium,2025-10-07T22:40:15,"93207 Kim Prairie Suite 822
New Elizabethland, MO 10921",Taif,Temperature controlled,Prepaid,6.05,397.99,309.22,Mr. Charles Leblanc PhD,Dr. Nicole Hoover DVM,2025-10-04T23:50:16.662411,2025-10-04T23:50:16.662415
ORD94775,CUST4131,2025-05-25T15:21:14,Delivered,Paid,1354.82,SAR,Fuel Delivery,Medium,2025-10-07T19:07:25,"6142 Schmitt Union Suite 386
South Ericton, MA 56856",Yanbu,Temperature controlled,Net 30,10.44,181.13,660.16,Lauren Young MD,Laura Ramirez,2025-10-04T23:50:16.665133,2025-10-04T23:50:16.665138
ORD33124,CUST2584,2025-01-19T21:42:37,Processing,Paid,2156.49,SAR,Lubricants,High,2025-10-30T16:36:51,"Unit 8842 Box 2056
DPO AA 97157",Jazan,Handle with care,Net 30,14.34,422.27,159.52,Mrs. Meghan Gonzalez,John Phillips,2025-10-04T23:50:16.667679,2025-10-04T23:50:16.667689
ORD92051,CUST1329,2025-04-26T15:25:02,In Transit,Pending,8140.66,SAR,Lubricants,Medium,2025-10-07T10:01:51,"08260 Jeffrey Court
Lake Loriborough, ME 83691",Jeddah,No special requirements,Net 30,3.49,414.86,297.65,Laura Wilson,Jennifer Mccoy,2025-10-04T23:50:16.669984,2025-10-04T23:50:16.670005
ORD76220,CUST9672,2025-04-06T15:51:32,Confirmed,Paid,18802.27,SAR,Petrochemicals,Low,2025-10-24T21:48:07,"76928 Joseph Mountains
East Kimberlyfort, DE 94790",Jeddah,No special requirements,Net 30,5.23,308.69,218.14,Edward Baker,David Bruce,2025-10-04T23:50:16.680404,2025-10-04T23:50:16.680409
ORD82270,CUST9031,2025-05-23T22:36:59,Delivered,Paid,4146.55,SAR,Fuel Delivery,Low,2025-11-03T00:17:05,"8214 Zavala Flat Suite 771
Port Charlesport, WI 20150",Abha,Temperature controlled,Net 15,4.71,385.17,961.09,Benjamin Butler,Andrea Henry,2025-10-04T23:50:16.683652,2025-10-04T23:50:16.683658
ORD38520,CUST6081,2025-05-30T15:24:31,Delivered,Paid,4172.62,SAR,Fuel Delivery,Medium,2025-11-03T05:40:40,"86856 Tucker Ridge Apt. 246
West Ashley, TN 66132",Jubail,Temperature controlled,Prepaid,9.22,295.77,883.53,Matthew Price,Heather Ruiz,2025-10-04T23:50:16.686833,2025-10-04T23:50:16.686837
ORD13645,CUST7764,2025-01-18T12:14:51,Delivered,Paid,792.31,SAR,Services,High,2025-11-03T21:45:43,"249 Amanda Views
Alejandrostad, AR 27630",Dammam,Temperature controlled,Net 15,14.44,414.85,455.8,Nicole Johnson,Sandra Carter,2025-10-04T23:50:16.689122,2025-10-04T23:50:16.689126
ORD24742,CUST1559,2025-05-30T13:58:38,Shipped,Pending,16177.77,SAR,Bulk Fuel,Low,2025-10-07T22:52:49,"42105 Kristina Burgs
Port Antonio, MN 24726",Jazan,Hazardous materials,Prepaid,4.91,485.74,157.81,Jennifer Bishop,Monica Preston,2025-10-04T23:50:16.691385,2025-10-04T23:50:16.691389
ORD66178,CUST3212,2025-01-21T09:06:53,Delivered,Paid,4009.71,SAR,Services,Medium,2025-10-09T10:54:45,"PSC 3325, Box 2698
APO AP 61468",Najran,Hazardous materials,Net 15,9.68,360.28,949.44,Stephanie Davis,Dominic Woods,2025-10-04T23:50:16.696604,2025-10-04T23:50:16.696609
ORD92466,CUST8451,2025-06-02T14:45:24,In Transit,Paid,67245.34,SAR,Bulk Fuel,Low,2025-10-08T16:35:39,"68937 Andrea Mission
Port Glennmouth, ID 47392",Taif,Express delivery,Net 30,3.16,443.27,668.71,Kenneth Steele,Jennifer Barrera,2025-10-04T23:50:16.698306,2025-10-04T23:50:16.698310
ORD36115,CUST8373,2025-04-14T22:33:56,Shipped,Paid,6595.49,SAR,Petrochemicals,High,2025-10-11T04:36:30,"72402 Melissa Circle
New Jordan, KS 38361",Jeddah,Temperature controlled,Net 30,11.03,146.55,978.1,Tanya Rodriguez,Matthew Lam,2025-10-04T23:50:16.701128,2025-10-04T23:50:16.701134
ORD46697,CUST9130,2025-05-21T05:24:51,Delivered,Paid,5222.23,SAR,Lubricants,Low,2025-10-16T04:44:44,"896 Hansen Brook Apt. 931
West Williamside, MA 09744",Yanbu,Temperature controlled,Net 30,11.88,281.79,617.45,Tyler Kirby,Matthew Sanchez,2025-10-04T23:50:16.707846,2025-10-04T23:50:16.707849
ORD70772,CUST8135,2025-04-24T19:43:42,Delivered,Paid,1202.99,SAR,Services,High,2025-10-29T13:03:27,"422 Mays Wells Suite 202
Elizabethfurt, OR 27394",Riyadh,Hazardous materials,Net 15,14.48,350.17,921.52,Ariel Johnson,Patricia Gonzalez,2025-10-04T23:50:16.716820,2025-10-04T23:50:16.716825
ORD83796,CUST9466,2025-02-02T16:05:02,Delivered,Paid,3864.61,SAR,Fuel Delivery,Low,2025-10-11T23:14:31,"2384 Adkins Forge
Annburgh, OK 27387",Dammam,Handle with care,Net 30,14.85,82.63,273.5,Elizabeth Robinson,Bernard Nash,2025-10-04T23:50:16.719102,2025-10-04T23:50:16.719106
ORD15725,CUST6896,2025-06-13T16:53:53,Delivered,Paid,9565.56,SAR,Lubricants,Medium,2025-10-17T03:45:35,"38569 Benjamin Plaza Apt. 262
New Matthewview, MD 69815",Abha,Hazardous materials,Net 30,3.59,416.21,389.59,Kimberly Moore,Toni Tucker,2025-10-04T23:50:16.723633,2025-10-04T23:50:16.723637
ORD99015,CUST6253,2025-03-22T01:18:59,Delivered,Paid,2082.54,SAR,Services,Low,2025-10-08T17:28:35,"361 Byrd Lock
Lake Jacobfort, NH 93523",Dammam,No special requirements,COD,13.23,123.25,856.45,Cody Gray,Nicholas Jackson,2025-10-04T23:50:16.735289,2025-10-04T23:50:16.735301
ORD76642,CUST6236,2025-06-27T13:02:44,Delivered,Paid,4503.85,SAR,Fuel Delivery,High,2025-11-03T02:57:11,"PSC 6956, Box 5753
APO AP 36042",Jubail,Hazardous materials,COD,12.66,245.05,201.49,Ashley Hawkins,Mr. James Copeland,2025-10-04T23:50:16.737733,2025-10-04T23:50:16.737738
ORD82911,CUST3176,2025-04-21T23:06:50,Delivered,Paid,16838.21,SAR,Petrochemicals,Medium,2025-10-17T01:30:59,"374 Jeffrey Viaduct Suite 958
North Christine, PR 94838",Riyadh,Temperature controlled,Prepaid,14.74,496.97,823.77,Erik Johnson,April Rivers,2025-10-04T23:50:16.748663,2025-10-04T23:50:16.748669
ORD26995,CUST2785,2025-02-12T07:08:07,Processing,Overdue,2683.74,SAR,Services,Low,2025-10-07T13:13:17,"34402 Hayes Cove
Donaldsonhaven, ND 66025",Abha,Express delivery,COD,4.11,423.42,529.69,Jose Montgomery,Kristin Lewis,2025-10-04T23:50:16.755110,2025-10-04T23:50:16.755114
ORD76875,CUST6335,2025-04-16T13:05:20,Shipped,Paid,3276.45,SAR,Fuel Delivery,High,2025-10-10T12:41:31,"8989 Allen Brooks
North Anthony, FL 12098",Hofuf,Express delivery,Net 15,12.09,390.98,351.88,Jessica Henry,Dustin Robinson,2025-10-04T23:50:16.757800,2025-10-04T23:50:16.757804
ORD51972,CUST9579,2025-04-17T11:50:13,Delivered,Paid,736.78,SAR,Services,Low,2025-10-31T22:19:33,"6824 Roberts Glens
Port Barbara, AR 53163",Jubail,Hazardous materials,COD,0.41,154.07,100.52,Amy Paul,Antonio Bryant,2025-10-04T23:50:16.769145,2025-10-04T23:50:16.769153
ORD45576,CUST4689,2025-05-15T03:46:27,Processing,Pending,21183.68,SAR,Bulk Fuel,High,2025-10-18T18:26:29,"4262 Jones Grove Apt. 992
Garciamouth, PW 64817",Yanbu,Handle with care,Prepaid,10.78,227.71,622.15,Stephen Dickerson,Stephen Meadows,2025-10-04T23:50:16.773795,2025-10-04T23:50:16.773799
ORD58691,CUST3819,2025-06-15T23:32:53,Shipped,Paid,4643.15,SAR,Services,Low,2025-10-19T01:57:46,"596 Sheri Corner
Sanchezbury, DE 29596",Jazan,Express delivery,Prepaid,0.62,285.55,737.77,Gabriel Hawkins,Juan King,2025-10-04T23:50:16.786105,2025-10-04T23:50:16.786114
ORD81132,CUST4028,2025-03-30T12:21:16,In Transit,Paid,18910.77,SAR,Petrochemicals,Low,2025-10-06T03:31:43,"82113 Greene Throughway
North Mikayla, MD 23900",Jeddah,Temperature controlled,Prepaid,5.44,169.39,341.47,Ashley Robinson,Anthony Stout,2025-10-04T23:50:16.806105,2025-10-04T23:50:16.806109
ORD87913,CUST7573,2025-01-01T02:15:08,Shipped,Pending,4471.69,SAR,Fuel Delivery,Low,2025-10-08T07:54:08,"9643 Nolan Ville Suite 352
Frankview, VI 39897",Hofuf,Handle with care,Net 30,13.38,405.69,823.61,Shannon Robinson,Heather Wise,2025-10-04T23:50:16.808208,2025-10-04T23:50:16.808213
ORD30161,CUST7138,2025-02-13T11:39:22,Delivered,Paid,20159.52,SAR,Equipment,Medium,2025-10-26T17:01:56,"89217 Ortiz Islands Apt. 837
Rojasview, LA 11690",Taif,Express delivery,Net 30,11.37,196.88,424.2,Mark Reyes,Monica Olson,2025-10-04T23:50:16.813487,2025-10-04T23:50:16.813492
ORD72671,CUST7988,2025-04-16T18:35:52,Delivered,Paid,4597.25,SAR,Lubricants,Low,2025-10-17T04:32:38,"1467 Lisa Inlet Suite 261
Robertsland, ME 07898",Jubail,Temperature controlled,Net 30,11.51,329.03,395.97,William Oconnor,Maria Spencer,2025-10-04T23:50:16.817459,2025-10-04T23:50:16.817467
ORD73751,CUST7275,2025-05-15T03:48:06,Shipped,Paid,47888.11,SAR,Bulk Fuel,High,2025-10-09T17:46:24,"36545 Charles Springs
Rickyshire, NY 40288",Dammam,Handle with care,Prepaid,12.98,229.78,335.75,Rebecca Blanchard,Mr. Jason Robertson,2025-10-04T23:50:16.820622,2025-10-04T23:50:16.820626
ORD21042,CUST2289,2025-05-23T07:50:58,Processing,Pending,1444.85,SAR,Lubricants,High,2025-10-29T20:06:02,"8971 Taylor Corner Apt. 695
West Gregoryside, OK 81454",Jeddah,No special requirements,COD,7.53,126.4,968.62,Kim Williams,Richard Franklin,2025-10-04T23:50:16.823144,2025-10-04T23:50:16.823148
ORD37666,CUST1364,2025-03-16T10:17:05,Processing,Paid,4493.24,SAR,Services,Low,2025-10-13T19:50:28,"46365 Barton Groves Apt. 260
Dianafurt, HI 08327",Hofuf,Hazardous materials,Prepaid,8.93,472.76,616.54,Emily Davis,Katherine Fox,2025-10-04T23:50:16.824780,2025-10-04T23:50:16.824783
ORD26179,CUST9484,2025-06-05T08:16:40,Delivered,Paid,2939.09,SAR,Services,Low,2025-10-21T16:54:40,"158 Ford Drives Apt. 123
Lake Sarahport, DE 60235",Yanbu,Temperature controlled,Net 15,14.6,90.53,536.04,Heather Anderson,Timothy King,2025-10-04T23:50:16.841346,2025-10-04T23:50:16.841350
ORD57070,CUST7208,2025-02-09T22:40:35,Delivered,Paid,2873.93,SAR,Petrochemicals,Low,2025-10-06T01:53:46,"3091 Phillips Road
Esparzaland, CA 17879",Abha,Express delivery,Net 15,4.14,144.81,988.3,Patricia Butler,Joseph Brown,2025-10-04T23:50:16.848122,2025-10-04T23:50:16.848126
ORD25466,CUST3235,2025-05-11T15:23:02,Delivered,Paid,2052.68,SAR,Services,Medium,2025-10-25T19:54:09,"155 Hess Course
West Ann, NM 78197",Abha,No special requirements,Prepaid,5.31,245.44,819.0,Jennifer Goodman,Jessica Dominguez,2025-10-04T23:50:16.850098,2025-10-04T23:50:16.850102
ORD80611,CUST2072,2025-06-08T23:26:57,Shipped,Pending,38658.04,SAR,Equipment,Low,2025-10-12T02:34:39,"0366 Holly Squares
East Sharon, KS 38551",Jeddah,Hazardous materials,Net 15,12.96,221.0,536.71,Tom Church,Thomas Vaughan,2025-10-04T23:50:16.853391,2025-10-04T23:50:16.853396
ORD73841,CUST6932,2025-06-26T06:33:26,Confirmed,Paid,12979.03,SAR,Bulk Fuel,Low,2025-10-22T17:42:53,"648 Bryan Shoals
North Jacobburgh, DC 13726",Yanbu,Hazardous materials,Prepaid,1.49,94.15,947.0,Natalie Edwards,Joyce Smith,2025-10-04T23:50:16.856575,2025-10-04T23:50:16.856580
ORD83275,CUST1342,2025-02-14T13:41:34,In Transit,Paid,61165.08,SAR,Bulk Fuel,Medium,2025-10-06T03:15:26,"530 Nguyen Rue
Melissafurt, MH 55918",Yanbu,Temperature controlled,Prepaid,2.52,276.23,531.89,Aaron Mason,Lauren Cruz,2025-10-04T23:50:16.883804,2025-10-04T23:50:16.883809
ORD97569,CUST9255,2025-02-21T20:57:45,Shipped,Paid,2112.42,SAR,Fuel Delivery,Low,2025-10-28T18:01:44,"4509 Day Wall
Hutchinsonfort, RI 44921",Abha,Express delivery,Net 30,2.76,371.23,395.4,Patty Taylor,Steven Gonzales,2025-10-04T23:50:16.886846,2025-10-04T23:50:16.886850
ORD57639,CUST7356,2025-04-30T04:44:53,In Transit,Paid,6424.93,SAR,Petrochemicals,High,2025-10-11T09:38:03,"24105 Lee Plain
Lake Marvin, ND 98201",Dammam,Express delivery,COD,3.5,430.29,369.79,Michael Rhodes,Ronald Dennis,2025-10-04T23:50:16.914741,2025-10-04T23:50:16.914745
ORD48184,CUST7371,2025-01-30T22:40:22,In Transit,Paid,4207.66,SAR,Fuel Delivery,Low,2025-10-19T06:39:00,"48970 Davis Fork
Guerrerohaven, OK 27649",Taif,Temperature controlled,COD,3.49,412.14,415.84,Jackson Wilson,Kristen Stone,2025-10-04T23:50:16.917774,2025-10-04T23:50:16.917781
ORD10338,CUST9074,2025-03-24T11:39:58,Processing,Paid,27414.21,SAR,Equipment,Low,2025-10-23T12:35:07,"22569 Samantha Forest
New Toddborough, LA 15491",Jeddah,Express delivery,Net 30,0.58,104.86,737.57,Maria Ho,Kristina Bryant,2025-10-04T23:50:16.921712,2025-10-04T23:50:16.921716
ORD12712,CUST9291,2025-06-24T16:54:56,Confirmed,Paid,2906.36,SAR,Fuel Delivery,High,2025-10-11T11:28:19,"481 Marquez Camp
Maloneview, NC 50069",Hofuf,Express delivery,COD,1.1,169.66,604.43,Matthew Gordon,William Morrison,2025-10-04T23:50:16.923789,2025-10-04T23:50:16.923792
ORD82761,CUST3535,2025-03-17T16:39:20,Delivered,Partial,23180.51,SAR,Equipment,High,2025-11-03T01:17:31,"468 Martinez Bridge
Paultown, PA 86344",Jazan,No special requirements,Net 30,13.24,177.78,599.06,Courtney Johnson,Stephen Lee,2025-10-04T23:50:16.925659,2025-10-04T23:50:16.925662
ORD30009,CUST8494,2025-03-10T02:56:37,Delivered,Paid,1071.25,SAR,Fuel Delivery,High,2025-10-11T19:18:00,"5954 Morgan Crest Suite 487
South Mark, DC 67280",Taif,Temperature controlled,Net 15,13.58,460.06,778.91,Sarah Perez,Joel Cooper,2025-10-04T23:50:16.929711,2025-10-04T23:50:16.929716
ORD98467,CUST6548,2025-01-19T19:40:43,Delivered,Pending,2991.86,SAR,Services,High,2025-11-01T11:31:44,"PSC 5359, Box 7033
APO AP 55514",Dammam,Express delivery,Prepaid,8.76,141.32,607.35,Kelly Lindsey,William Roth,2025-10-04T23:50:16.931645,2025-10-04T23:50:16.931650
ORD25550,CUST7835,2025-04-08T05:15:33,Delivered,Paid,14559.54,SAR,Bulk Fuel,Medium,2025-10-17T03:00:06,"35658 Victoria Rapids
Port Michaelburgh, OR 98017",Jeddah,Handle with care,Net 15,1.56,75.08,660.68,Carol Calhoun,Michael Edwards,2025-10-04T23:50:16.950519,2025-10-04T23:50:16.950526
ORD67723,CUST3245,2025-03-28T23:59:19,In Transit,Paid,7439.95,SAR,Lubricants,Low,2025-11-03T02:24:50,"2763 Butler Village Suite 126
New Lori, PR 57757",Yanbu,Express delivery,Net 15,10.38,372.29,723.87,Stephanie Morse,Nathaniel Carson MD,2025-10-04T23:50:16.952858,2025-10-04T23:50:16.952863
ORD85938,CUST4562,2025-03-29T21:13:20,Delivered,Pending,81629.85,SAR,Bulk Fuel,Low,2025-10-24T18:10:08,"335 Sara Mount
Warrenside, LA 29040",Taif,Temperature controlled,Net 15,2.33,378.35,547.88,Jesse Cain,Alejandra Walter,2025-10-04T23:50:16.957905,2025-10-04T23:50:16.957910
ORD69413,CUST1179,2025-05-29T11:19:14,Processing,Partial,50228.73,SAR,Bulk Fuel,Medium,2025-11-02T17:03:21,"9482 Tyler Center Apt. 933
Hurleyborough, AS 93828",Jubail,Temperature controlled,COD,4.23,179.2,309.3,Janice Richardson,Sydney Buchanan,2025-10-04T23:50:16.970854,2025-10-04T23:50:16.970858
ORD24736,CUST8972,2025-03-19T11:48:33,Delivered,Paid,39173.69,SAR,Bulk Fuel,High,2025-10-22T00:58:40,"81430 Hartman Trace
Wrightburgh, MT 46964",Abha,No special requirements,COD,6.88,385.77,795.97,Kathleen Martin,Michelle Williams,2025-10-04T23:50:16.973730,2025-10-04T23:50:16.973734
ORD78828,CUST3675,2025-04-16T19:44:55,Processing,Pending,1328.66,SAR,Services,High,2025-10-14T11:53:51,"Unit 7781 Box 4147
DPO AE 29837",Najran,Express delivery,COD,2.43,450.84,335.03,Ryan Williams,Duane Hicks,2025-10-04T23:50:16.979393,2025-10-04T23:50:16.979399
ORD29489,CUST6493,2025-03-08T10:20:54,Delivered,Paid,42718.28,SAR,Bulk Fuel,Low,2025-10-15T09:18:55,"86331 Patricia Path Apt. 459
East Annshire, UT 55098",Taif,No special requirements,COD,10.95,347.63,376.04,David Hernandez,Shelby Diaz,2025-10-04T23:50:16.988936,2025-10-04T23:50:16.988945
ORD27322,CUST5231,2025-04-30T23:46:39,Confirmed,Paid,15207.82,SAR,Equipment,High,2025-10-08T03:28:08,"12482 Mitchell Mountains Suite 303
West Christinaburgh, VT 14633",Yanbu,No special requirements,Net 15,9.56,131.06,543.3,Shari Harris DVM,Jonathan Duarte,2025-10-04T23:50:17.007674,2025-10-04T23:50:17.007678
ORD34957,CUST5808,2025-03-24T04:03:08,Processing,Partial,15909.12,SAR,Equipment,Medium,2025-10-29T04:27:40,"58385 Richard Via Suite 338
Nathanland, PA 83100",Jeddah,Temperature controlled,COD,8.27,338.82,777.81,Joseph Smith,Alexis Morse,2025-10-04T23:50:17.012972,2025-10-04T23:50:17.012977
