fulfillment_id,order_id,fulfillment_status,fulfillment_date,warehouse_id,warehouse_name,picker_id,picker_name,packer_id,packer_name,shipping_method,tracking_number,carrier_name,estimated_delivery,actual_delivery,delivery_notes,quality_check_passed,temperature_controlled,hazardous_material,created_at
FUL44971,ORD50795,Shipped,2025-06-08T13:47:37,WH004,Yanbu Storage Facility,PICK2460,Kevin Torres,PACK9963,Lori Franklin,Refrigerated Transport,TRK-74921475,Aldrees Logistics,2025-10-10T01:03:01,,"Early large group area star win. As end account financial.
Reason wife hard character ago. Music material whom.
Author raise perform yes green candidate thought.",True,False,False,2025-10-04T21:15:12.883536
FUL47396,ORD75851,Packed,2025-06-19T20:05:12,WH004,Yanbu Storage Facility,PICK9562,Ryan Brown,PACK8132,Mary Lewis,Refrigerated Transport,TRK-60154690,Saudi Post,2025-10-07T21:40:38,,Agree us fly prevent for. Rest although project each those current husband at. Image foreign picture economic man itself doctor everybody.,False,False,True,2025-10-04T21:15:12.884102
FUL40248,ORD39664,Shipped,2025-05-10T21:42:56,WH004,Yanbu Storage Facility,PICK3280,Jennifer Davis,PACK6489,Arthur Cole,Bulk Transport,TRK-14557005,DHL,2025-10-10T00:28:30,,"Certainly meeting night less significant real. Human dinner late.
Institution our author leave he store tonight. Difference agree describe life woman. Natural member partner start floor democratic.",True,True,False,2025-10-04T21:15:12.884728
FUL23952,ORD62672,Packed,2025-04-11T18:27:55,WH002,Jeddah Distribution Center,PICK7410,John Rosales,PACK7466,John Robinson,Express Delivery,TRK-30804024,Saudi Post,2025-10-08T06:07:37,,"Similar when government. Happen cell loss wind.
Through when small more. Between together race mean work consider sing.",False,True,True,2025-10-04T21:15:12.885340
FUL48482,ORD85505,Packed,2025-03-13T01:49:13,WH005,Jazan Regional Warehouse,PICK8052,Carla Wagner,PACK1506,Margaret Esparza,Express Delivery,TRK-53154248,Aldrees Logistics,2025-10-09T11:04:53,,Bill well will out. Leader religious process personal fund show. Movie television personal better.,False,False,False,2025-10-04T21:15:12.885917
FUL51121,ORD34818,Delivered,2025-03-21T19:53:59,WH003,Dammam Logistics Hub,PICK6234,Matthew Stone,PACK1730,Beth Schmidt,Express Delivery,TRK-08953482,Aldrees Logistics,2025-10-08T08:07:19,,"Present design center financial white professor glass such.
Should positive quality others. Nor week minute sometimes.
Rule teacher somebody. Focus point notice other.",False,False,False,2025-10-04T21:15:12.886513
FUL22491,ORD84710,Delivered,2025-06-23T23:18:34,WH005,Jazan Regional Warehouse,PICK1329,Robert Singleton,PACK9654,Bernard Callahan,Bulk Transport,TRK-88919082,Aramex,2025-10-08T07:26:36,,"Tax management account former. Listen turn certainly purpose newspaper word.
Respond music news require strategy. Cultural require hair industry service.",True,True,True,2025-10-04T21:15:12.887110
FUL38824,ORD92652,Shipped,2025-06-22T04:42:57,WH003,Dammam Logistics Hub,PICK5859,Jason Rocha,PACK8191,Brandon Simmons,Bulk Transport,TRK-52582875,Aramex,2025-10-05T22:35:43,,Agreement avoid hundred professor. Born store author Mr see indicate. Sister close join today project.,True,False,False,2025-10-04T21:15:12.887682
FUL70053,ORD60760,Delivered,2025-04-05T21:48:55,WH004,Yanbu Storage Facility,PICK6722,Janet James,PACK2396,Stephen Kelley,Express Delivery,TRK-88053903,Aldrees Logistics,2025-10-11T07:57:15,,Visit above computer mention. Service smile job speak at more. Black country son red. Station dog modern hair partner task hold.,False,False,True,2025-10-04T21:15:12.888254
FUL92987,ORD35279,Delivered,2025-03-27T01:35:08,WH004,Yanbu Storage Facility,PICK7543,Debra Wood,PACK7593,Billy Johnson,Express Delivery,TRK-11747008,Aramex,2025-10-09T22:18:52,,Heart almost return. Create expert follow bag government include.,True,True,True,2025-10-04T21:15:12.888898
FUL49513,ORD98323,Delivered,2025-03-03T10:32:23,WH002,Jeddah Distribution Center,PICK1377,Mrs. Carolyn Powers DDS,PACK9004,Peter Daugherty,Bulk Transport,TRK-43888818,FedEx,2025-10-07T05:57:06,,Thing kid deal again. Experience plan continue evidence environment scene.,False,False,True,2025-10-04T21:15:12.889504
FUL61124,ORD46531,Delivered,2025-05-20T22:10:51,WH005,Jazan Regional Warehouse,PICK9834,Angela Kelly,PACK4816,Gary Faulkner,Ground Transport,TRK-29267935,Aramex,2025-10-09T18:30:54,,"Rule bar why prepare maybe with. Accept month product avoid.
Travel American per speech too environment actually. Fine go really large gas.",True,True,False,2025-10-04T21:15:12.890113
FUL13318,ORD79684,Delivered,2025-04-07T01:34:35,WH001,Riyadh Central Warehouse,PICK8140,Sara Frey,PACK5356,Veronica Cox,Express Delivery,TRK-83362126,Aldrees Logistics,2025-10-10T07:20:31,,"Economy simply decision major everyone. Half upon walk reality.
Trial rise strong nothing trade. Sense growth go build week and. Later million possible.",True,True,True,2025-10-04T21:15:12.890759
FUL43069,ORD28197,Shipped,2025-02-07T12:05:48,WH003,Dammam Logistics Hub,PICK1786,Lauren Barnes,PACK1658,Lee Moody,Ground Transport,TRK-56856087,Aramex,2025-10-09T10:23:57,,"Board Mr experience national wide look. Whose tree west act someone store during campaign.
Will beat heart government. Analysis dark these matter speech defense forget. Investment avoid rock money.",True,False,False,2025-10-04T21:15:12.891357
FUL49915,ORD99796,Delivered,2025-06-18T19:58:59,WH002,Jeddah Distribution Center,PICK2358,Carl Clark,PACK8333,Mr. Shane Stone,Refrigerated Transport,TRK-34433762,Aramex,2025-10-07T02:15:05,,"Investment approach peace thousand. Total fund base.
Quickly through sign police down compare. Stand hit international road analysis imagine phone mind. High it learn me whom.",False,True,True,2025-10-04T21:15:12.891959
FUL24200,ORD85615,Delivered,2025-03-01T22:42:14,WH001,Riyadh Central Warehouse,PICK3205,Angel Morrow,PACK5488,Daniel Price,Express Delivery,TRK-06588003,Aldrees Logistics,2025-10-10T06:32:17,,Ability green century consider trip protect. Some teacher magazine finish pay relationship news. Crime discover nature. While debate rather.,True,True,False,2025-10-04T21:15:12.892556
FUL42554,ORD58429,Delivered,2025-05-01T10:24:12,WH001,Riyadh Central Warehouse,PICK4359,Randall Jackson,PACK9100,Lindsay Lee,Refrigerated Transport,TRK-73661953,Aramex,2025-10-09T23:48:52,,Able pull strong push decade show. May soon far old tonight pay clearly whom.,False,True,False,2025-10-04T21:15:12.893114
FUL85327,ORD46610,Delivered,2025-03-04T07:48:11,WH005,Jazan Regional Warehouse,PICK3809,Kimberly Owens,PACK7796,Amanda Russell,Express Delivery,TRK-17354350,Aramex,2025-10-10T00:31:25,,"Represent firm suffer fast fast from. Turn eat price term find.
Leg among what shake. Improve hour figure over. Couple price role skin.",True,True,False,2025-10-04T21:15:12.893723
FUL77317,ORD23720,Packed,2025-03-17T15:21:53,WH002,Jeddah Distribution Center,PICK8020,Daniel Brown,PACK4026,Jaime Jones,Ground Transport,TRK-07662110,Aramex,2025-10-11T13:09:02,,"Everything style bit nation. Send buy front better realize. Product beyond dog. Seat require either.
Kind already leave account go imagine quite. Ever blood reason wind for nor.",True,True,False,2025-10-04T21:15:12.894352
FUL81080,ORD48766,Delivered,2025-05-30T04:59:25,WH003,Dammam Logistics Hub,PICK3322,Patrick Martinez,PACK3971,Rhonda Sanders,Bulk Transport,TRK-77822034,FedEx,2025-10-11T18:18:20,,Identify life even red. Behavior spring shake theory send partner father. Section table yes food blood institution.,True,True,False,2025-10-04T21:15:12.894940
FUL61779,ORD96333,Delivered,2025-02-25T20:25:12,WH005,Jazan Regional Warehouse,PICK3270,Stephanie Baker,PACK7262,Robert Glenn,Refrigerated Transport,TRK-52842163,FedEx,2025-10-06T01:56:46,,Build apply action song specific water seem cost. South teacher rest call part former know. Project protect prepare wish now company fact.,False,False,True,2025-10-04T21:15:12.895510
FUL50318,ORD94929,Delivered,2025-04-24T16:26:05,WH004,Yanbu Storage Facility,PICK2842,Robert Carpenter,PACK5797,Ernest Delacruz,Express Delivery,TRK-43967194,FedEx,2025-10-09T03:09:13,,"Successful always almost certain year I. Occur theory interesting gun always.
Father opportunity difference cover exist answer director member. Western house deep expect would on.",True,False,True,2025-10-04T21:15:12.896080
FUL32483,ORD55323,Delivered,2025-06-25T18:47:51,WH003,Dammam Logistics Hub,PICK8191,Amanda Gonzales,PACK3842,Steven Andersen,Express Delivery,TRK-96849347,FedEx,2025-10-09T01:44:42,,Account report edge be. Style type end fill. To buy finally generation week.,True,True,True,2025-10-04T21:15:12.897851
FUL62584,ORD11394,Delivered,2025-02-14T08:03:46,WH002,Jeddah Distribution Center,PICK2239,Gary Dickerson,PACK6653,Logan Jones,Ground Transport,TRK-44966255,Saudi Post,2025-10-06T14:43:21,,Others former policy rule. Door story develop recently. Hotel behavior over public stand contain always.,True,True,False,2025-10-04T21:15:12.898892
FUL72787,ORD64698,Delivered,2025-05-15T22:43:29,WH004,Yanbu Storage Facility,PICK5206,Anna Sanchez,PACK3798,Kristy Lopez,Bulk Transport,TRK-05401547,FedEx,2025-10-09T10:12:34,,"For major success need tonight join. Six role give popular final sit.
Star difficult choice would. Here management line politics eye site gun. General low thought use certainly thank field.",False,False,True,2025-10-04T21:15:12.899590
FUL87193,ORD29470,Shipped,2025-06-07T08:40:37,WH002,Jeddah Distribution Center,PICK4460,Mr. Derek Bailey,PACK9524,Thomas Reese,Express Delivery,TRK-81110585,DHL,2025-10-08T21:14:28,,"White subject card remain away federal. Player above if laugh.
Customer message single rather rise himself. Seat four camera cover. Her soldier way increase its.",True,False,False,2025-10-04T21:15:12.900212
FUL80662,ORD29133,Delivered,2025-06-22T15:41:06,WH001,Riyadh Central Warehouse,PICK2426,Carol Scott,PACK2065,James Haney,Ground Transport,TRK-78953198,Aldrees Logistics,2025-10-05T23:49:02,,"We partner town force. Employee must cell add page after heart close.
Seek agree tend. Street especially state responsibility population interview. Reach station field apply recognize.",False,True,False,2025-10-04T21:15:12.900813
FUL67385,ORD33554,Delivered,2025-03-21T23:44:41,WH004,Yanbu Storage Facility,PICK5091,Kristin Richardson,PACK4642,Katrina Smith,Refrigerated Transport,TRK-46645043,FedEx,2025-10-10T09:04:09,,"Successful gas important store trouble. Single present color white.
Again state already daughter. Law mission worry better material. Affect support then idea choice administration woman.",True,True,True,2025-10-04T21:15:12.901436
FUL53902,ORD80309,Delivered,2025-06-05T18:03:56,WH004,Yanbu Storage Facility,PICK7836,Bryan Romero,PACK2654,Anthony Hamilton,Bulk Transport,TRK-85194743,Saudi Post,2025-10-07T12:26:25,,"Thus collection senior car one respond. Time tax apply law machine.
Information discover under.
Recent table respond why step bill writer. Protect either financial benefit than despite.",True,False,True,2025-10-04T21:15:12.902046
FUL85801,ORD84332,Delivered,2025-05-02T13:17:16,WH003,Dammam Logistics Hub,PICK3647,Amy Newton,PACK2057,Elizabeth Allen,Ground Transport,TRK-25205218,Aramex,2025-10-07T13:18:24,,Democrat thing political inside effect small training. Measure open concern large throughout production begin.,True,False,False,2025-10-04T21:15:12.902619
FUL49336,ORD81118,Shipped,2025-02-21T18:03:15,WH004,Yanbu Storage Facility,PICK6201,Dr. Michael Zamora,PACK6608,Brooke Fowler DDS,Express Delivery,TRK-15130173,Saudi Post,2025-10-10T22:42:25,,"Place they note TV night almost everyone. Level industry eat only.
You really still it.
Development attack table degree help spring. Although eight career more. Central arm main modern cut whose.",True,False,True,2025-10-04T21:15:12.903293
FUL73386,ORD83756,Shipped,2025-02-27T23:36:51,WH004,Yanbu Storage Facility,PICK4335,Alan Bailey,PACK1714,Collin Dunn,Bulk Transport,TRK-98669520,DHL,2025-10-10T11:43:14,,"Expert impact or let.
Consider fine find national enter ground article role. Response international in heart help. Grow heavy ok almost enjoy.
Represent night behind.",True,True,True,2025-10-04T21:15:12.903926
FUL51268,ORD64378,Delivered,2025-03-28T22:13:17,WH005,Jazan Regional Warehouse,PICK3117,Keith Gonzales,PACK6472,Isaac George,Express Delivery,TRK-17223834,FedEx,2025-10-07T13:37:17,,"Trial personal treat. Door fish forget likely safe.
World probably too financial. Maybe note nearly you nearly bad impact civil.
Modern watch scientist eight.",True,True,False,2025-10-04T21:15:12.904519
FUL37667,ORD30351,Delivered,2025-02-14T11:31:10,WH004,Yanbu Storage Facility,PICK3361,Jennifer Rush,PACK3495,Nicholas Levy,Express Delivery,TRK-37510933,DHL,2025-10-08T06:04:38,,Book daughter form modern what cost pattern. Under leg need space difficult off best.,True,False,True,2025-10-04T21:15:12.905161
FUL32282,ORD12520,Delivered,2025-04-08T06:09:35,WH004,Yanbu Storage Facility,PICK5736,Daniel Sullivan,PACK7925,Patrick White,Ground Transport,TRK-68338149,Aldrees Logistics,2025-10-10T07:44:25,,"Together sometimes simple. Better alone institution easy federal control.
South appear other. Response share treat space doctor.
Improve get all.",True,False,True,2025-10-04T21:15:12.905839
FUL92120,ORD56903,Packed,2025-05-09T12:23:01,WH003,Dammam Logistics Hub,PICK6326,Jeremy Turner,PACK3718,Dawn Sanchez,Bulk Transport,TRK-48226410,DHL,2025-10-08T13:27:14,,"Red right body Mrs economic understand. Always poor tend magazine race.
Manager training white girl likely. Have development school thank score level.",True,False,True,2025-10-04T21:15:12.906451
FUL27734,ORD81424,Shipped,2025-02-03T03:11:12,WH004,Yanbu Storage Facility,PICK6427,Trevor Smith,PACK7321,James Hernandez,Ground Transport,TRK-31435585,Aldrees Logistics,2025-10-07T14:54:12,,"Product general job. Staff decade role stop condition exist according.
Of available source later. Deal music month environment discover.",True,True,False,2025-10-04T21:15:12.907225
FUL25798,ORD71682,Delivered,2025-02-21T23:10:46,WH005,Jazan Regional Warehouse,PICK7220,Maria Herrera,PACK3467,Ryan Nelson,Bulk Transport,TRK-13919674,Saudi Post,2025-10-08T11:10:16,,"Daughter trouble catch shake society. Medical owner run technology fall although board.
Quickly play why lawyer remain mission cost. Manage these matter. Good thing understand reflect nothing.",True,True,True,2025-10-04T21:15:12.907857
FUL83783,ORD36000,Delivered,2025-06-05T12:10:55,WH002,Jeddah Distribution Center,PICK8305,James Mendez,PACK5321,Lauren Gilmore,Ground Transport,TRK-00332149,Aramex,2025-10-10T11:21:02,,End off politics avoid dark old. White peace meeting modern sense necessary.,False,True,False,2025-10-04T21:15:12.908446
FUL40493,ORD39031,Delivered,2025-04-16T05:57:36,WH005,Jazan Regional Warehouse,PICK8626,Tiffany Peterson,PACK3225,Tina Hampton,Bulk Transport,TRK-60246894,Saudi Post,2025-10-10T16:20:25,,"Bed wrong seven.
Animal him imagine movement chance. Fund laugh interest her court.
Avoid itself stage buy certainly city how forward. Sea scene strong student a serious.",True,False,True,2025-10-04T21:15:12.909161
FUL34284,ORD38728,Packed,2025-03-24T11:54:50,WH003,Dammam Logistics Hub,PICK7313,Sarah Hanson,PACK2515,Derrick Tate,Ground Transport,TRK-39639804,FedEx,2025-10-08T06:47:32,,International room owner leg station animal. Outside almost people option cover. History detail nor.,True,False,False,2025-10-04T21:15:12.909993
FUL75551,ORD79956,Shipped,2025-04-08T19:58:47,WH002,Jeddah Distribution Center,PICK1620,Samuel Sharp,PACK7824,Jacqueline Baker,Refrigerated Transport,TRK-39829605,Saudi Post,2025-10-09T21:42:40,,Message easy create window ball quite event. Pm figure arrive later long adult. Certainly model and.,True,False,True,2025-10-04T21:15:12.910822
FUL63548,ORD25052,Delivered,2025-03-15T17:29:32,WH002,Jeddah Distribution Center,PICK5273,John Anderson,PACK5565,Tami Zamora,Express Delivery,TRK-06829637,Aramex,2025-10-06T09:14:41,,"Often threat TV. Professional strategy mean you big. Color serve scene responsibility individual.
Themselves prevent history report door medical unit. Democratic house direction again western run.",True,False,False,2025-10-04T21:15:12.911635
FUL29254,ORD81445,Packed,2025-03-04T12:48:47,WH001,Riyadh Central Warehouse,PICK2905,Kimberly Ramirez,PACK1383,Jay Osborn,Ground Transport,TRK-34314869,Saudi Post,2025-10-10T03:13:07,,"Factor teacher standard indeed.
Population themselves mother. Maintain window rather present.",True,True,False,2025-10-04T21:15:12.912430
FUL88278,ORD57033,Delivered,2025-02-13T07:50:58,WH004,Yanbu Storage Facility,PICK4363,Johnny Walker,PACK5445,Nicole Wright,Ground Transport,TRK-59648284,Aramex,2025-10-08T07:25:24,,Cultural tree simple. Study while capital tree approach. Radio contain budget ask floor.,True,True,True,2025-10-04T21:15:12.915513
FUL90440,ORD14258,Shipped,2025-01-31T15:31:45,WH001,Riyadh Central Warehouse,PICK9960,Lisa Barker,PACK7306,Michael Wise,Bulk Transport,TRK-02079047,Saudi Post,2025-10-10T06:22:01,,"Water view often question special color approach. Only everything under pressure kind.
Part happen either. Forget various coach ground. Official contain trouble more plan call.",True,False,True,2025-10-04T21:15:12.917100
FUL72993,ORD10451,Delivered,2025-02-02T17:06:51,WH002,Jeddah Distribution Center,PICK7055,Donald Pierce,PACK7989,Tina Bartlett,Refrigerated Transport,TRK-38634246,Aramex,2025-10-07T06:25:27,,"Pass gas successful. Return green moment other part upon order.
Success commercial computer pass piece thank. Economy police recent opportunity late full. Amount artist office paper.",True,False,False,2025-10-04T21:15:12.917870
FUL51981,ORD89968,Delivered,2025-02-21T16:40:13,WH005,Jazan Regional Warehouse,PICK6841,Susan Benjamin,PACK1797,Robert Rice,Ground Transport,TRK-79895037,Aldrees Logistics,2025-10-07T02:42:57,,"Where task fear father eight soon skin. Popular morning step girl summer central. Fight window president focus.
Station paper possible.",True,True,True,2025-10-04T21:15:12.918497
FUL75515,ORD86725,Delivered,2025-06-11T18:31:41,WH005,Jazan Regional Warehouse,PICK6534,Ronald Hamilton,PACK7127,Joseph Foster,Express Delivery,TRK-67073618,DHL,2025-10-11T02:40:54,,"Shoulder be resource blue left attack pattern. Drive above school fund have color certainly.
Away song new public single fast. Similar significant participant work collection lawyer author.",True,False,True,2025-10-04T21:15:12.919093
FUL70184,ORD11445,Delivered,2025-05-09T05:43:54,WH002,Jeddah Distribution Center,PICK9720,Renee Smith,PACK8215,Alexandra Williams,Express Delivery,TRK-53414676,Saudi Post,2025-10-11T17:38:56,,Write voice small discover popular key. Health nothing kind across so surface technology. Like conference customer message rate coach.,True,False,True,2025-10-04T21:15:12.919654
FUL62079,ORD47547,Delivered,2025-03-17T02:47:14,WH005,Jazan Regional Warehouse,PICK5611,Brian Watson,PACK6027,Randall Johnson,Ground Transport,TRK-85317932,Aramex,2025-10-08T11:07:20,,"Them only step apply expect create high.
Kid hold into fear test born art. Specific act firm property. Onto respond author point option exist. Try international nation owner case political yourself.",False,True,False,2025-10-04T21:15:12.920243
FUL36233,ORD47944,Delivered,2025-05-22T02:31:55,WH003,Dammam Logistics Hub,PICK4196,Crystal Allen,PACK7848,Thomas Miranda,Express Delivery,TRK-85287245,Saudi Post,2025-10-08T18:43:32,,"Kid production be subject several place million fish. From result bank before budget a decision. Study rest help pull cup heart.
Approach care prove bring. Figure company still sense.",True,True,False,2025-10-04T21:15:12.920861
FUL16576,ORD12102,Picked,2025-03-31T08:07:28,WH002,Jeddah Distribution Center,PICK4804,Dennis Warren,PACK4293,Mary Taylor,Ground Transport,TRK-18882164,DHL,2025-10-07T05:14:09,,"Discover pick science prevent. Pm marriage machine operation work model word any.
Official around ability. Particular part some raise animal. Unit ground security.",True,True,True,2025-10-04T21:15:12.921470
FUL14513,ORD16212,Packed,2025-02-02T16:50:30,WH001,Riyadh Central Warehouse,PICK2706,Stephanie Perkins,PACK8627,Jeremy Mcclure,Refrigerated Transport,TRK-27671068,FedEx,2025-10-09T10:10:59,,"Person poor any which thus that election. Executive tough give just.
Participant example base way response small threat. Care take despite behavior she sort. Management edge machine degree.",True,True,True,2025-10-04T21:15:12.922141
FUL79453,ORD74221,Delivered,2025-03-12T11:41:46,WH003,Dammam Logistics Hub,PICK8499,Logan Henderson,PACK5034,Diana Gomez,Bulk Transport,TRK-09332064,Saudi Post,2025-10-11T15:14:19,,"Father he enjoy media here best remember. Size customer director political where travel. Through improve if.
Audience stock improve everything throughout.",False,True,True,2025-10-04T21:15:12.922753
FUL63491,ORD93115,Delivered,2025-05-28T01:47:56,WH003,Dammam Logistics Hub,PICK2327,Leslie West,PACK3969,Jacqueline Norman,Express Delivery,TRK-00263813,Saudi Post,2025-10-10T14:52:34,,"Provide health provide it.
Rule unit realize million. Why response news language.
Trip we meet general brother. Myself myself lose she single make. Attorney firm possible two.",True,False,False,2025-10-04T21:15:12.923385
FUL19602,ORD29242,Delivered,2025-05-29T17:54:52,WH005,Jazan Regional Warehouse,PICK2713,Karina Robinson,PACK3404,Angelica Stewart,Refrigerated Transport,TRK-84098093,Aramex,2025-10-08T22:43:13,,"Condition much training company soon forget soon. Phone night book government owner take common. Able possible remain soon attention bed wear enjoy.
Sort environmental age ground radio question.",True,False,True,2025-10-04T21:15:12.923984
FUL78111,ORD57420,Delivered,2025-05-29T08:06:20,WH005,Jazan Regional Warehouse,PICK2707,Katherine Cabrera,PACK7381,Ashley Kelley,Refrigerated Transport,TRK-32367108,Saudi Post,2025-10-11T16:39:07,,"Range west field outside draw. Line or fish. Score return either of remember.
Customer mention Republican leader.
Score always from ten population enter artist.
Sport cover along language woman.",True,True,False,2025-10-04T21:15:12.924623
FUL90782,ORD78197,Delivered,2025-03-10T02:34:14,WH005,Jazan Regional Warehouse,PICK9337,Ashlee Conway,PACK3696,Austin Williams,Refrigerated Transport,TRK-94532294,Aldrees Logistics,2025-10-06T20:23:11,,Poor anyone issue firm second far. Young find plant similar capital. Guy Republican arm lawyer them create.,True,True,False,2025-10-04T21:15:12.925205
FUL42535,ORD21002,Delivered,2025-05-30T19:42:03,WH003,Dammam Logistics Hub,PICK7969,Kelsey Delgado,PACK1509,Joshua Fry,Express Delivery,TRK-74324142,Saudi Post,2025-10-06T10:47:29,,Table personal consider kitchen say. Health degree west best east. Agency appear until need nor. Task choose east with cell.,True,True,True,2025-10-04T21:15:12.925796
FUL96446,ORD34157,Shipped,2025-04-10T15:04:31,WH003,Dammam Logistics Hub,PICK8143,Matthew Murphy MD,PACK2343,Kelly Campbell,Express Delivery,TRK-51442534,Aldrees Logistics,2025-10-09T03:07:05,,"Quickly piece economy that technology. Deep you listen. Lawyer traditional improve.
Every member indeed true human speak chance. View fill hospital western she.",False,True,True,2025-10-04T21:15:12.926417
FUL23770,ORD26627,Delivered,2025-03-08T21:44:50,WH005,Jazan Regional Warehouse,PICK7444,Justin Graves,PACK6112,Christopher Jones,Bulk Transport,TRK-36243765,DHL,2025-10-11T21:13:31,,Forward rise first ask. Factor available process environment member public heavy peace. Level each movie.,True,True,False,2025-10-04T21:15:12.927026
FUL47639,ORD91805,Delivered,2025-03-15T06:53:40,WH004,Yanbu Storage Facility,PICK9281,Katie Ward,PACK4391,Tracie Williams,Ground Transport,TRK-98163611,Aldrees Logistics,2025-10-07T20:40:14,,"Street paper star into. Affect possible experience.
Fact support visit city section. Concern good drug trouble call lead. Impact that teach mouth.",False,False,True,2025-10-04T21:15:12.927635
FUL21759,ORD30163,Delivered,2025-05-13T18:19:26,WH004,Yanbu Storage Facility,PICK4720,Colleen Davis,PACK2232,Douglas Coffey,Ground Transport,TRK-19957695,Aramex,2025-10-11T20:45:52,,Short I question when service finally case social. Employee when let I such. Know standard according seven Congress threat blood fall.,True,True,True,2025-10-04T21:15:12.928186
FUL45755,ORD55602,Delivered,2025-03-28T10:43:39,WH005,Jazan Regional Warehouse,PICK6703,Susan Dickerson,PACK9787,Vanessa Mcbride,Express Delivery,TRK-29392847,Aramex,2025-10-08T17:08:09,,Industry fill baby idea discover. Method beautiful act whatever. Unit rule common city hotel notice door.,True,True,True,2025-10-04T21:15:12.928765
FUL80213,ORD86435,Delivered,2025-05-26T17:12:37,WH004,Yanbu Storage Facility,PICK6310,Yesenia Williams,PACK1022,William Washington,Refrigerated Transport,TRK-59204706,Aramex,2025-10-09T18:24:22,,"Sea forget write doctor. Send pattern product.
World discuss college but. Investment power cause away Republican measure represent can.",True,False,False,2025-10-04T21:15:12.929358
FUL60912,ORD13437,Delivered,2025-03-16T02:29:18,WH002,Jeddah Distribution Center,PICK1103,Dawn Booker,PACK2170,Meghan Wallace,Express Delivery,TRK-11009807,Aldrees Logistics,2025-10-10T07:09:22,,"Force scene billion word nearly head. Hour option success miss.
Their story ever experience. Day cold owner these than north surface dark.",True,False,False,2025-10-04T21:15:12.930017
FUL47372,ORD56808,Shipped,2025-04-11T18:18:12,WH004,Yanbu Storage Facility,PICK3534,William Gutierrez,PACK3649,Joseph Aguirre,Bulk Transport,TRK-01297632,Saudi Post,2025-10-10T07:11:33,,Small protect ball research. Without respond raise pretty feel brother. Each approach citizen themselves admit discover marriage.,False,False,True,2025-10-04T21:15:12.931410
FUL26514,ORD45973,Shipped,2025-06-14T13:28:09,WH005,Jazan Regional Warehouse,PICK1653,Erin Cummings,PACK6204,Andrew Robinson,Ground Transport,TRK-51533426,Saudi Post,2025-10-07T11:18:38,,"Likely eat myself avoid strong these. However apply lose line policy how a.
Remember doctor discussion. Find effort like police away wish. Avoid strong behind unit month kitchen little staff.",True,True,False,2025-10-04T21:15:12.932355
FUL17379,ORD90268,Delivered,2025-04-04T15:29:12,WH002,Jeddah Distribution Center,PICK6006,Paul Case,PACK5933,Kristen Weaver,Ground Transport,TRK-79233982,Saudi Post,2025-10-08T18:21:04,,"Painting indeed particularly girl officer reality nothing. Keep accept nearly different by table fear.
End perhaps drive method season. Both look artist area surface.",True,True,False,2025-10-04T21:15:12.933121
FUL17062,ORD23847,Delivered,2025-03-29T13:18:09,WH004,Yanbu Storage Facility,PICK7207,Robin Richards,PACK5146,Cody Carr,Bulk Transport,TRK-25785984,FedEx,2025-10-07T19:07:01,,"Shake personal agree college. Often impact kid.
Fact person stage.
Hold trial on same born. Act bad quite cell leg plan yes. Senior thus response serious hear middle only.",True,True,True,2025-10-04T21:15:12.933780
FUL97984,ORD73571,Delivered,2025-02-18T06:44:19,WH002,Jeddah Distribution Center,PICK3480,Mindy Cole,PACK3760,Ann Briggs MD,Ground Transport,TRK-41220694,Aramex,2025-10-06T14:50:13,,"Really itself group approach air practice.
Bank chair become. Special area whole woman law whom. Once research sort democratic.",True,True,True,2025-10-04T21:15:12.934380
FUL26702,ORD75726,Shipped,2025-02-04T16:22:39,WH004,Yanbu Storage Facility,PICK7046,James Cochran,PACK2114,Emily Weber,Express Delivery,TRK-90153563,Saudi Post,2025-10-11T05:41:04,,"Reason look together south few stand. Compare however similar another here what business.
Visit compare road evidence interview while different party. Expect lead reflect yourself source.",False,True,True,2025-10-04T21:15:12.934982
FUL12613,ORD69213,Delivered,2025-03-10T13:45:47,WH004,Yanbu Storage Facility,PICK4196,Julie Leonard,PACK8403,Angela Murphy,Ground Transport,TRK-52569205,Aramex,2025-10-06T16:49:29,,"Certain yet study affect. What ok either beautiful ever fact cup then.
There game huge system hear. Power marriage our reach middle. Especially list social.
Measure through rule lot trial piece born.",False,False,False,2025-10-04T21:15:12.935599
FUL35776,ORD16171,Delivered,2025-03-28T14:25:52,WH001,Riyadh Central Warehouse,PICK5978,Brent Dean,PACK5313,Amy Schroeder,Express Delivery,TRK-39989604,FedEx,2025-10-07T03:30:13,,"Third glass science away term other perform. Scene morning brother believe mention fear.
Example head bit. Treat doctor much case foreign mission. Game hope office vote story.",False,True,True,2025-10-04T21:15:12.936198
FUL60995,ORD60474,Delivered,2025-02-25T16:13:30,WH003,Dammam Logistics Hub,PICK6386,Amy Chase,PACK1905,Jose Parker,Refrigerated Transport,TRK-34962483,Saudi Post,2025-10-08T14:19:26,,Office matter know lot accept tree step. Medical participant office career close. Sign send catch.,True,True,True,2025-10-04T21:15:12.936785
FUL76113,ORD28923,Delivered,2025-03-31T17:22:22,WH004,Yanbu Storage Facility,PICK1888,John Downs,PACK1220,Michelle Edwards,Bulk Transport,TRK-72997317,Aramex,2025-10-08T04:32:26,,Consider job worry tax buy need. Account doctor past minute hear bar character. Guy particularly compare again see control.,True,True,True,2025-10-04T21:15:12.937372
