maintenance_id,vehicle_id,maintenance_date,maintenance_type,technician_id,technician_name,depot_location,cost_sar,duration_hours,parts_replaced,mileage_at_service,next_service_due,warranty_expiry,service_notes,quality_rating,maintenance_categories,tools_used,safety_checks,environmental_impact,created_at
MNT15762,ALD3212,2025-04-26T10:25:26,Emergency Repair,TECH6719,Jean Klein,Jazan Depot,3011.01,8.55,"['Fuel Filter', 'Coolant', 'Air Filter', 'Fuel Pump', 'Tires']",196903,2025-09-01T10:25:26,2025-09-05T10:25:26,"Beat wish light relationship east.
Bill modern official never capital show. Former health agree north box modern.",3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 11.810279514075528, 'hazardous_waste_kg': 4.243388975863889, 'co2_emissions_kg': 57.506560592162955}",2025-10-04T23:49:54.419487
MNT61883,ALD7940,2025-02-11T21:58:46,Safety Inspection,TECH9638,Brooke Blankenship,Jazan Depot,1506.9,3.57,"['Brake Pads', 'Coolant', 'Air Filter']",387009,2025-07-27T21:58:46,2025-09-10T21:58:46,Matter table guy get even successful. Under picture receive generation. Face open argue occur.,4.6,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 7.950499338527866, 'hazardous_waste_kg': 7.358660394988965, 'co2_emissions_kg': 161.40331247149828}",2025-10-04T23:49:54.419939
MNT85727,ALD7256,2025-01-28T05:29:31,Warranty Service,TECH5857,Thomas Henderson,Yanbu Depot,1114.08,2.34,"['Spark Plugs', 'Tires', 'Air Filter']",115381,2025-06-29T05:29:31,2025-05-22T05:29:31,Onto stuff check red do. Official machine decade. Building effect wall here agree form.,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 8.419157866295386, 'hazardous_waste_kg': 3.9131387425364816, 'co2_emissions_kg': 149.65741998651995}",2025-10-04T23:49:54.420355
MNT80896,ALD6584,2025-03-17T11:48:00,Electrical Check,TECH9796,Christian Cruz,Jazan Depot,556.0,2.59,"['Battery', 'Tires', 'Fuel Filter']",119807,2025-07-20T11:48:00,2025-10-24T11:48:00,"Step move class side per science. Those decide item.
Argue window you cell notice list red. Wind at bag inside city break young already.",3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 5.551153291417178, 'hazardous_waste_kg': 2.7505221321538595, 'co2_emissions_kg': 180.32232168653425}",2025-10-04T23:49:54.421212
MNT95383,ALD9424,2025-06-18T07:14:47,Tire Replacement,TECH3985,Kari Ramirez,Yanbu Depot,1950.52,5.9,['Tires'],349573,2025-11-30T07:14:47,2026-01-01T07:14:47,Stand how different hair actually system. Recent believe build shoulder. Laugh usually executive.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 12.621562422301288, 'hazardous_waste_kg': 5.248888190622852, 'co2_emissions_kg': 130.16751274336556}",2025-10-04T23:49:54.422293
MNT69981,ALD3846,2025-01-07T10:56:56,Emergency Repair,TECH1827,Debra Aguilar,Dammam Depot,1797.21,3.4,"['Alternator', 'Spark Plugs', 'Oil Filter', 'Brake Discs']",302477,2025-03-20T10:56:56,2025-08-06T10:56:56,Routine maintenance completed successfully,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 18.50044696478239, 'hazardous_waste_kg': 8.922296239532011, 'co2_emissions_kg': 133.48765999377758}",2025-10-04T23:49:54.422696
MNT80265,ALD4605,2025-02-05T04:49:56,Annual Service,TECH3997,Sherry Wong,Dammam Depot,765.73,3.36,"['Fuel Filter', 'Brake Discs']",212711,2025-04-28T04:49:56,2025-10-09T04:49:56,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 19.703100155910306, 'hazardous_waste_kg': 6.9743604475347745, 'co2_emissions_kg': 105.07509209268972}",2025-10-04T23:49:54.423063
MNT55349,ALD4406,2025-05-06T00:54:37,Preventive Maintenance,TECH1775,Joshua Allen,Jeddah Depot,1786.08,5.29,"['Battery', 'Transmission Fluid', 'Brake Discs']",99517,2025-08-26T00:54:37,2026-03-13T00:54:37,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 9.254438314745611, 'hazardous_waste_kg': 6.262413484538858, 'co2_emissions_kg': 184.4998142968643}",2025-10-04T23:49:54.423438
MNT79511,ALD8540,2025-06-22T12:46:35,Emergency Repair,TECH6836,Spencer Hunter PhD,Haditha Depot,3217.38,6.74,"['Brake Pads', 'Transmission Fluid', 'Tires', 'Spark Plugs', 'Brake Discs']",58600,2025-10-11T12:46:35,2025-09-22T12:46:35,Routine maintenance completed successfully,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 9.313044605807, 'hazardous_waste_kg': 8.868852354390807, 'co2_emissions_kg': 94.4802556141293}",2025-10-04T23:49:54.423886
MNT97930,ALD4803,2025-06-13T08:52:26,Annual Service,TECH2906,Teresa Hurst,Riyadh Depot,548.35,1.25,"['Engine Oil', 'Timing Belt', 'Alternator']",410422,2025-09-28T08:52:26,2025-12-15T08:52:26,Teacher authority maybe look arrive just pressure. Generation pull phone. Family bit place with create serious support.,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 14.268129709774314, 'hazardous_waste_kg': 2.3906019178379116, 'co2_emissions_kg': 148.8310085112875}",2025-10-04T23:49:54.424789
MNT81230,ALD8604,2025-02-14T01:47:11,Tire Replacement,TECH8569,Tiffany Rodriguez,Riyadh Depot,1698.57,5.74,['Tires'],210379,2025-07-18T01:47:11,2025-06-16T01:47:11,Routine maintenance completed successfully,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 11.608239043118537, 'hazardous_waste_kg': 8.158565578270672, 'co2_emissions_kg': 143.2429613551481}",2025-10-04T23:49:54.425276
MNT58477,ALD9370,2025-04-07T15:08:32,Safety Inspection,TECH8440,Terri Jordan,Jazan Depot,1752.19,2.42,"['Tires', 'Engine Oil', 'Alternator']",199494,2025-06-03T15:08:32,2025-09-01T15:08:32,Response decide oil discuss step local show. Development control current minute. Important true customer government nor.,4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.914539839591074, 'hazardous_waste_kg': 1.5226149908305393, 'co2_emissions_kg': 60.66863924085311}",2025-10-04T23:49:54.431068
MNT22726,ALD6635,2025-03-27T12:35:00,Emergency Repair,TECH8135,Kaylee Avila,Jazan Depot,2896.88,5.71,"['Alternator', 'Timing Belt', 'Engine Oil', 'Battery', 'Tires']",332704,2025-05-17T12:35:00,2025-09-27T12:35:00,Routine maintenance completed successfully,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 10.701249943004985, 'hazardous_waste_kg': 8.315486920769647, 'co2_emissions_kg': 88.32870244625349}",2025-10-04T23:49:54.436061
MNT32387,ALD8202,2025-04-11T04:26:13,Transmission Service,TECH3033,Luis West,Haditha Depot,1672.38,3.43,['Air Filter'],339198,2025-09-12T04:26:13,2026-03-06T04:26:13,Routine maintenance completed successfully,3.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 8.728297631525873, 'hazardous_waste_kg': 7.569007256818432, 'co2_emissions_kg': 165.60032811171806}",2025-10-04T23:49:54.437548
MNT66395,ALD5821,2025-01-06T12:11:32,Safety Inspection,TECH7164,Joseph Hartman,Dammam Depot,813.12,5.02,"['Timing Belt', 'Brake Discs', 'Spark Plugs']",140589,2025-04-09T12:11:32,2025-08-03T12:11:32,Party scene operation character strategy. Community capital foreign inside people world. Whose cold country forget stuff doctor.,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.133426496983947, 'hazardous_waste_kg': 8.652966186028603, 'co2_emissions_kg': 191.2368746125274}",2025-10-04T23:49:54.438361
MNT19385,ALD4765,2025-06-17T09:30:11,Engine Repair,TECH1978,Shelley Chavez,Jazan Depot,2417.81,3.63,"['Brake Discs', 'Starter Motor', 'Fuel Filter', 'Tires', 'Engine Oil']",299306,2025-07-22T09:30:11,2025-11-23T09:30:11,"Win draw pull need idea land. Book share dream fight energy less.
Treat including through. Office fight indicate animal.",4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': True, 'transmission': True}","{'oil_waste_liters': 6.71812234171675, 'hazardous_waste_kg': 9.725608392801115, 'co2_emissions_kg': 147.20344153899117}",2025-10-04T23:49:54.438989
MNT72818,ALD1780,2025-06-18T22:23:22,Brake Inspection,TECH4065,Jill Owens,Riyadh Depot,1862.75,4.98,"['Brake Pads', 'Brake Discs']",261074,2025-09-19T22:23:22,2025-11-24T22:23:22,Form can challenge writer long. Especially better interview tree local month study science.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 17.170606225320462, 'hazardous_waste_kg': 4.927258704337748, 'co2_emissions_kg': 127.56781882652739}",2025-10-04T23:49:54.439485
MNT10797,ALD7828,2025-05-30T10:43:45,Annual Service,TECH6336,Jason Welch,Jazan Depot,1298.27,1.43,['Timing Belt'],121401,2025-10-18T10:43:45,2026-01-16T10:43:45,Routine maintenance completed successfully,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 14.544737071885466, 'hazardous_waste_kg': 3.0218318284452694, 'co2_emissions_kg': 111.34155070011761}",2025-10-04T23:49:54.439880
MNT43433,ALD4591,2025-03-05T15:38:41,Safety Inspection,TECH2263,Paige Monroe,Haditha Depot,792.33,4.09,"['Brake Pads', 'Engine Oil', 'Timing Belt']",423419,2025-08-14T15:38:41,2025-10-21T15:38:41,Routine maintenance completed successfully,5.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 15.214001897995631, 'hazardous_waste_kg': 9.54498645076194, 'co2_emissions_kg': 51.70466642812113}",2025-10-04T23:49:54.440134
MNT72474,ALD4426,2025-06-01T00:52:03,Warranty Service,TECH4535,Ralph Spence,Riyadh Depot,634.63,3.81,['Oil Filter'],356052,2025-07-16T00:52:03,2026-03-28T00:52:03,Perform bag approach gun family. Out article case until.,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 13.132807254174294, 'hazardous_waste_kg': 5.797436807156792, 'co2_emissions_kg': 194.2037739802864}",2025-10-04T23:49:54.440488
MNT15075,ALD3250,2025-05-24T06:47:26,Warranty Service,TECH6055,Nancy Brown,Riyadh Depot,1211.48,3.45,['Coolant'],131345,2025-10-13T06:47:26,2026-04-24T06:47:26,Glass magazine away method throughout human. Improve level away relationship some body serious another.,4.2,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 13.53708551148609, 'hazardous_waste_kg': 2.0616018488024697, 'co2_emissions_kg': 91.03290437217417}",2025-10-04T23:49:54.440845
MNT81833,ALD6725,2025-06-01T17:26:31,Oil Change,TECH7543,Brittany Short MD,Haditha Depot,561.48,1.01,"['Engine Oil', 'Oil Filter']",127777,2025-08-08T17:26:31,2025-10-02T17:26:31,"Spend on big ever pretty. Between ago business election.
Bed he individual that.",4.9,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': True}","{'oil_waste_liters': 9.041276447714466, 'hazardous_waste_kg': 9.034569523646962, 'co2_emissions_kg': 58.148421109508604}",2025-10-04T23:49:54.441243
MNT41007,ALD1133,2025-05-12T22:48:07,Warranty Service,TECH3107,Brandon Chambers,Haditha Depot,1005.73,2.25,"['Battery', 'Fuel Filter']",82447,2025-09-06T22:48:07,2026-03-22T22:48:07,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 12.618707420147, 'hazardous_waste_kg': 4.257346964408447, 'co2_emissions_kg': 160.14539811338545}",2025-10-04T23:49:54.441475
MNT38171,ALD4407,2025-05-27T00:01:38,Emergency Repair,TECH1206,Bridget Adams,Jeddah Depot,1087.73,7.62,"['Transmission Fluid', 'Brake Pads', 'Engine Oil', 'Oil Filter', 'Brake Discs']",404337,2025-07-09T00:01:38,2025-09-11T00:01:38,Shoulder message relate them. Soldier provide rise job walk its benefit. Both material later.,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 19.431627469861784, 'hazardous_waste_kg': 7.640089673712512, 'co2_emissions_kg': 102.27549319492879}",2025-10-04T23:49:54.441850
MNT85386,ALD4416,2025-01-14T06:18:07,Tire Replacement,TECH3073,Angela Thomas,Yanbu Depot,550.64,3.27,['Tires'],392007,2025-06-23T06:18:07,2025-11-25T06:18:07,Finally among short everybody weight newspaper whatever. Religious night seven exist rule instead. Decade see though lead both college else.,4.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 5.895756676789772, 'hazardous_waste_kg': 1.1410306177142004, 'co2_emissions_kg': 192.69394538868346}",2025-10-04T23:49:54.446078
MNT34961,ALD1984,2025-05-16T08:12:50,Electrical Check,TECH4424,Jason Valdez,Yanbu Depot,839.53,2.0,"['Brake Pads', 'Tires']",209132,2025-07-23T08:12:50,2026-03-08T08:12:50,"Put seven add fight. Early low sign trip.
Business appear return air. Really father author.
Possible send of owner meeting. Meet out dream.",3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 7.24597318737519, 'hazardous_waste_kg': 3.9787952171110472, 'co2_emissions_kg': 187.37042141689113}",2025-10-04T23:49:54.450095
MNT27733,ALD4248,2025-06-26T17:10:01,Safety Inspection,TECH3205,Diana Kane,Haditha Depot,1876.62,1.82,['Transmission Fluid'],59338,2025-12-07T17:10:01,2025-10-28T17:10:01,Routine maintenance completed successfully,4.0,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 15.851798946795313, 'hazardous_waste_kg': 3.0223936698289506, 'co2_emissions_kg': 115.84660139372102}",2025-10-04T23:49:54.454540
MNT13277,ALD7452,2025-01-15T12:06:28,Tire Replacement,TECH7693,Michelle Rhodes,Yanbu Depot,658.39,2.88,['Tires'],280997,2025-04-16T12:06:28,2025-12-22T12:06:28,End magazine particularly expect someone everyone difference. Attack course several news parent put.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 16.176626890503528, 'hazardous_waste_kg': 5.451593448625418, 'co2_emissions_kg': 151.46768608176924}",2025-10-04T23:49:54.456239
MNT48265,ALD9324,2025-04-19T05:52:00,Electrical Check,TECH7381,Sarah Jordan,Riyadh Depot,1460.09,2.3,"['Brake Pads', 'Brake Discs']",198194,2025-05-30T05:52:00,2025-08-24T05:52:00,Work break for Republican recently ability. Far land reality near relate. Movement pick red might hit treat return.,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': True, 'transmission': False}","{'oil_waste_liters': 17.50236092010764, 'hazardous_waste_kg': 7.511631037191223, 'co2_emissions_kg': 81.74496039023192}",2025-10-04T23:49:54.457560
MNT19919,ALD5902,2025-03-03T23:33:33,Electrical Check,TECH1942,Richard Curry,Haditha Depot,740.97,5.89,"['Battery', 'Starter Motor']",63256,2025-08-27T23:33:33,2025-11-24T23:33:33,"Authority else voice but a. Little call what around than participant raise ground.
Unit point mother usually. Rise member less chair something or.",3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 8.073699965837037, 'hazardous_waste_kg': 8.475803097127553, 'co2_emissions_kg': 178.14237371084008}",2025-10-04T23:49:54.458435
MNT88233,ALD2720,2025-05-24T00:19:06,Transmission Service,TECH4925,Caitlin Wyatt,Jazan Depot,1246.58,5.81,['Brake Discs'],195538,2025-10-09T00:19:06,2026-02-02T00:19:06,Market class past less agreement late. Husband apply wrong teach.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': True}","{'oil_waste_liters': 16.064654489997032, 'hazardous_waste_kg': 1.6786438473147651, 'co2_emissions_kg': 63.65247462384072}",2025-10-04T23:49:54.464136
MNT43758,ALD4282,2025-03-08T11:00:46,Engine Repair,TECH5154,Crystal Ayers,Riyadh Depot,1456.57,9.03,"['Timing Belt', 'Brake Discs', 'Fuel Filter']",210697,2025-09-04T11:00:46,2025-09-02T11:00:46,Experience save federal space. Sound ball whose lead need word social plan. Old scientist college policy city or.,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 18.948312413415714, 'hazardous_waste_kg': 7.74851275845236, 'co2_emissions_kg': 148.24136065264793}",2025-10-04T23:49:54.467568
MNT32908,ALD4578,2025-06-28T20:35:44,Warranty Service,TECH8469,Pamela Hernandez,Riyadh Depot,433.17,4.35,"['Air Filter', 'Coolant']",271998,2025-08-06T20:35:44,2026-02-16T20:35:44,Routine maintenance completed successfully,3.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 11.092039302555772, 'hazardous_waste_kg': 2.646900670205544, 'co2_emissions_kg': 92.19937174841237}",2025-10-04T23:49:54.469371
MNT29096,ALD8818,2025-04-05T21:33:16,Tire Replacement,TECH5538,Jennifer Sullivan,Jazan Depot,1495.74,5.37,['Tires'],311432,2025-07-02T21:33:16,2025-10-14T21:33:16,Routine maintenance completed successfully,4.7,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': True, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 17.15205762864087, 'hazardous_waste_kg': 4.571956907432571, 'co2_emissions_kg': 82.69150077746605}",2025-10-04T23:49:54.470208
MNT14146,ALD3778,2025-05-24T10:51:41,Electrical Check,TECH3740,Lindsey Nelson,Yanbu Depot,1891.3,5.88,"['Air Filter', 'Tires', 'Engine Oil']",128183,2025-11-06T10:51:41,2026-01-22T10:51:41,Study little agree perform quickly job sing discover. Evening just free interest poor.,4.4,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 8.001946608494762, 'hazardous_waste_kg': 6.553077112831968, 'co2_emissions_kg': 181.84893474023872}",2025-10-04T23:49:54.472813
MNT78510,ALD1588,2025-06-13T14:12:15,Brake Inspection,TECH1851,Sharon House,Haditha Depot,431.25,4.33,"['Brake Pads', 'Brake Discs']",243587,2025-11-12T14:12:15,2026-01-03T14:12:15,Gun happy clearly year difficult support. Program little too national here.,3.5,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': False, 'engine': True, 'transmission': False}","{'oil_waste_liters': 16.803384867399373, 'hazardous_waste_kg': 8.53701413110109, 'co2_emissions_kg': 142.00944241174312}",2025-10-04T23:49:54.473501
MNT16629,ALD4107,2025-01-20T17:03:38,Warranty Service,TECH1244,Susan Mills,Haditha Depot,1840.55,1.28,['Spark Plugs'],86254,2025-03-28T17:03:38,2025-05-26T17:03:38,Down four affect number town list effort. Matter success amount answer quality. Keep behind employee research value close yes.,4.3,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 15.48184033494409, 'hazardous_waste_kg': 8.934295996621504, 'co2_emissions_kg': 95.12981692713137}",2025-10-04T23:49:54.474055
MNT34958,ALD9739,2025-02-24T13:28:09,Routine Service,TECH2903,Paul Thomas,Dammam Depot,595.69,0.58,['Starter Motor'],364870,2025-04-08T13:28:09,2025-08-04T13:28:09,Routine maintenance completed successfully,4.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': True, 'lights': False, 'tires': True, 'engine': False, 'transmission': False}","{'oil_waste_liters': 7.231513656127128, 'hazardous_waste_kg': 2.8725454748649697, 'co2_emissions_kg': 149.6125962366184}",2025-10-04T23:49:54.480268
MNT69513,ALD5709,2025-01-11T02:50:42,Tire Replacement,TECH7993,Matthew Romero,Dammam Depot,1181.44,2.74,['Tires'],113784,2025-05-31T02:50:42,2025-07-21T02:50:42,"Family glass bag than picture.
Once send foreign positive. Happy be wide receive dark pattern minute nice.
Put my care. Lead believe parent front.",4.1,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': False, 'tires': False, 'engine': False, 'transmission': False}","{'oil_waste_liters': 9.157730778096244, 'hazardous_waste_kg': 8.359886883548633, 'co2_emissions_kg': 160.86303773630493}",2025-10-04T23:49:54.483820
MNT76697,ALD7431,2025-04-27T04:51:25,Tire Replacement,TECH3542,Michael Lee,Haditha Depot,1146.3,1.74,['Tires'],338903,2025-06-13T04:51:25,2025-12-31T04:51:25,Routine maintenance completed successfully,3.8,"['Preventive', 'Corrective', 'Emergency', 'Scheduled', 'Inspection']","['Diagnostic Scanner', 'Hydraulic Lift', 'Torque Wrench', 'Multimeter']","{'brakes': False, 'lights': True, 'tires': True, 'engine': False, 'transmission': True}","{'oil_waste_liters': 16.402822915871344, 'hazardous_waste_kg': 1.1634531542841056, 'co2_emissions_kg': 122.86711529437443}",2025-10-04T23:49:54.486642
